Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2018 (Saturday)",,Home,Aurora,"De Pere, Wis. - Schneider Stadium",,,"W,16-7",Box Score
"September 8, 2018 (Saturday)",,Away,UW-Eau Claire,"Eau Claire, Wis.",,,"L,30-232 OT",Box Score
"September 22, 2018 (Saturday)",,Home,Grinnell,"De Pere, Wis. - Schneider Stadium",,,"W,91-0",Box Score
"September 29, 2018 (Saturday)",,Away,Knox,"Galesburg, Ill.",,,"W,34-0",Box Score
"October 6, 2018 (Saturday)",,Home,Ripon,"De Pere, Wis. - Schneider Stadium",,,"W,30-17",Box Score
"October 13, 2018 (Saturday)",,Away,Chicago,"Chicago, Ill.",,,"W,21-20",Box Score
"October 20, 2018 (Saturday)",,Away,Lawrence,"Appleton, Wis.",,,"W,46-0",Box Score
"October 27, 2018 (Saturday)",,Home,Macalester,"De Pere, Wis. - Schneider Stadium",,,"W,17-15",Box Score
"November 3, 2018 (Saturday)",,Away,Beloit,"Beloit, Wis.",,,"W,60-0",Box Score
"November 10, 2018 (Saturday)",,Home,Monmouth,"De Pere, Wis. - Schneider Stadium",,,"W,10-7",Box Score
"November 17, 2018 (Saturday)",,Away,Trine,"Angola, Ind.",,,"W,31-7",Box Score
"November 24, 2018 (Saturday)",,Away,UW-Whitewater,"Whitewater, Wis.",,,"L,54-21",Box Score
