Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 2, 2008 (Tuesday)",,Home,Simpson,"Grinnell, IA",,,"W,9-0",
"September 6, 2008 (Saturday)",,Away,Coe,"Cedar Rapids, IA",,,"L,1-8",
"September 6, 2008 (Saturday)",,Away,Cornell,"Mount Vernon, IA",,,"W,5-4",
"September 7, 2008 (Sunday)",,Neutral,Illinois Wesleyan,"Cedar Rapids, IA",,,"W,8-1",
"September 13, 2008 (Saturday)",,Home,Wartburg,"Grinnell, IA",,,"W,5-4",
"September 14, 2008 (Sunday)",,Away,Lawrence,"Appleton, WI",,,"L,4-5",
"September 20, 2008 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"W,6-3",
"September 20, 2008 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,9-0",
"September 21, 2008 (Sunday)",,Neutral,Lake Forest,"Monmouth, IL",,,"W,8-1",
"September 21, 2008 (Sunday)",,Neutral,Illinois College,"Monmouth, IL",,,"W,9-0",
"September 27, 2008 (Saturday)",,Away,St. Ambrose,"Davenport, IA",,,"W,9-0",
"September 27, 2008 (Saturday)",,Home,Augustana,"Rock Island, IL",,,"W,8-1",
"September 28, 2008 (Sunday)",,Home,Beloit,"Grinnell, IA",,,"W,9-0",
"October 1, 2008 (Wednesday)",,Home,Central,"Grinnell, IA",,,"W,8-1",
"October 17, 2008 (Friday)",,Neutral,St. Norbert (MWC Tournament Semifinal),"Rockford, IL",,,"W,5-4",
"October 17, 2008 (Friday)",,Neutral,Lawrence (MWC Tournament Semifinal),"Rockford, IL",,,"W,5-1",
"March 15, 2009 (Sunday)",,Neutral,Sweet Briar College,"Orlando, FL",,,"W,8-1",
"March 16, 2009 (Monday)",,Neutral,Roger Williams University,"Orlando, FL",,,"W,8-1",
"March 17, 2009 (Tuesday)",,Neutral,LeTourneau University,"Orlando, FL",,,"W,8-1",
"March 19, 2009 (Thursday)",,Neutral,Carthage,"Orlando, FL",,,"L,1-8",
"March 20, 2009 (Friday)",,Neutral,Georgetown College (Ky.),"Orlando, FL",,,"L,0-9",
"March 20, 2009 (Friday)",,Neutral,Franklin and Marshall College,"Orlando, FL",,,"W,5-4",
"April 21, 2009 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,4-5",
"April 22, 2009 (Wednesday)",,Away,Central,Pella,,,"L,4-5",
"April 26, 2009 (Sunday)",,Home,Augustana,"Grinnell, IA",,,"W,8-1",
"May 8, 2009 (Friday)",,Neutral,Westminster (NCAA Tournament First Round),"Greencastle, IN",,,"W,5-0",
"May 8, 2009 (Friday)",,Neutral,Chicago (NCAA Tournament Second Round),"Greencastle, IN",,,"L,0-5",
