Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 1, 1995 (Friday)",,Home,Illinois College,"Grinnell, IA",,,"W,124-112",
"December 2, 1995 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,123-96",
"December 7, 1995 (Thursday)",,Home,Monmouth,"Grinnell, IA",,,"W,98-88",
"December 9, 1995 (Saturday)",,Home,Mount Mercy,"Grinnell, IA",,,"L,95-103",
"December 17, 1995 (Sunday)",,Home,Colorado College,"Grinnell, IA",,,"W,132-110",
"December 18, 1995 (Monday)",,Home,Chicago,"Grinnell, IA",,,"W,152-137",
"December 21, 1995 (Thursday)",,Away,Mount Mercy,"Cedar Rapids, IA",,,"L,103-127",
"December 25, 1995 (Monday)",,Away,Simpson,"Indianola, IA",,,"L,137-157",
"December 28, 1995 (Thursday)",,Home,Luther,"Grinnell, IA",,,"L,79-114",
"January 8, 1996 (Monday)",,Home,Iowa Wesleyan,"Grinnell, IA",,,"W,110-101",
"January 12, 1996 (Friday)",,Away,Illinois College,"Jacksonville, IL",,,"W,107-94",
"January 13, 1996 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,86-73",
"January 16, 1996 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,104-107",
"January 19, 1996 (Friday)",,Home,Ripon,"Grinnell, IA",,,"L,113-119",
"January 20, 1996 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"W,95-74",
"January 26, 1996 (Friday)",,Away,St. Norbert,"De Pere, WI",,,"W,81-62",
"January 27, 1996 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,70-95",
"February 3, 1996 (Saturday)",,Home,Coe,"Grinnell, IA",,,"W,92-85",
"February 6, 1996 (Tuesday)",,Away,Monmouth,"Monmouth, IL",,,"W,86-72",
"February 8, 1996 (Thursday)",,Away,Iowa Wesleyan,"Mount Pleasant, IA",,,"W,97-77",
"February 13, 1996 (Tuesday)",,Home,Cornell,"Grinnell, IA",,,"W,88-64",
"February 16, 1996 (Friday)",,Away,Coe,"Cedar Rapids, IA",,,"W,75-73",
"February 23, 1996 (Friday)",,Home,Carroll (MWC Tournament Semifinal),"Grinnell, IA",,,"W,109-106",
"February 24, 1996 (Saturday)",,Home,Ripon (MWC Tournament Championship),"Grinnell, IA",,,"W,114-92",
"February 29, 1996 (Thursday)",,Away,Wheaton (NCAA Tournament First Round),"Wheaton, IL",,,"L,117-131",
