Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 7, 1996 (Saturday)",,Away,Lawrence University,"Appleton, WI",,,,"W,6-1",
"September 14, 1996 (Saturday)",,Away,Ripon College,"Ripon, WI",,,,"W,5-1",
"September 15, 1996 (Sunday)",,Away,University of Wisconsin-Oshkosh,"Oshkosh, WI",,,,"L,1-4",
"September 18, 1996 (Wednesday)",,Away,Beloit College,"Beloit, WI",,,,"W,2-1",
"September 21, 1996 (Saturday)",,Away,St. Norbert College,De Pere. WI,,,,"W,2-1",
"September 23, 1996 (Monday)",,Away,North Central College,"Naperville, IL",,,,"L,1-2",
"September 25, 1996 (Wednesday)",,Home,Carroll University,"Lake Forest, IL",,,,"W,3-2",
"September 28, 1996 (Saturday)",,Away,University of Wisconsin-Whitewater,"Whitewater, WI",,,,"W,2-1",
"October 2, 1996 (Wednesday)",,Home,Beloit College,"Lake Forest, IL",,,,"W,3-0",
"October 4, 1996 (Friday)",,Home,Dupage,"Lake Forest, IL",,,,"T,1-1",
"October 9, 1996 (Wednesday)",,Home,University of Chicago,"Lake Forest, IL",,,,"L,1-2",
"October 12, 1996 (Saturday)",,Home,Ripon College,"Lake Forest, IL",,,,"W,4-3",
"October 14, 1996 (Monday)",,Away,Carroll University,"Waukesha, WI",,,,"W,4-1",
"October 19, 1996 (Saturday)",,Home,St. Norbert College,"Lake Forest, IL",,,,"W,4-2",
"October 26, 1996 (Saturday)",,Home,Lawrence University,"Lake Forest, IL",,,,"W,3-1",
"October 30, 1996 (Wednesday)",,Home,Benedictine University,"Lake Forest, IL",,,,"T,2-2",
"November 2, 1996 (Saturday)",,Away,Grinnell College,"Grinnell, IA",,,Midwest Conference Tournament,"W,2-0",
"November 3, 1996 (Sunday)",,Away,Beloit College,"Beloit, WI",,,Midwest Conference Tournament,"W,2-1",
