Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 9, 2000 (Saturday)",,Home,University of Chicago,"Lake Forest, IL",,,"L,16-28",
"September 16, 2000 (Saturday)",,Away,Monmouth College,"Monmouth, IL",,,"W,30-13",
"September 23, 2000 (Saturday)",,Home,Grinnell College,"Lake Forest, IL",,,"L,7-10(OT)",
"September 30, 2000 (Saturday)",,Home,Beloit College,"Lake Forest, IL",,,"W,34-20",
"October 7, 2000 (Saturday)",,Away,Ripon College,"Ripon, WI",,,"L,7-40",
"October 14, 2000 (Saturday)",,Away,Lawrence University,"Appleton, WI",,,"W,41-6",
"October 21, 2000 (Saturday)",,Home,Illinois College,"Lake Forest, IL",,,"L,39-40",
"October 28, 2000 (Saturday)",,Home,St. Norbert College,"Lake Forest, IL",,,"L,13-34",
"November 4, 2000 (Saturday)",,Away,Knox College,"Galesburg, IL",,,"L,6-10",
"November 11, 2000 (Saturday)",,Away,Carroll Univerity,"Waukesha, WI",,,"L,0-10",
