Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2020 (Tuesday)",6 pm,Away,Wis.-Whitewater,,,,Canceled,
"September 5, 2020 (Saturday)",4 pm,Home,Wis.-Platteville,,,,Canceled,
"September 12, 2020 (Saturday)",11 am,Home,Transylvania,,,,Canceled,
"September 12, 2020 (Saturday)",4 pm,Home,Millikin,,,,Canceled,
"September 19, 2020 (Saturday)",12 pm,Home,New York U.,,,,Canceled,
"September 19, 2020 (Saturday)",4 pm,Home,Rochester (N.Y.),,,,Canceled,
"September 20, 2020 (Sunday)",12 pm,Home,Washington (Mo.),,,,Canceled,
"September 25, 2020 (Friday)",5 pm,Neutral,Wis.-Stout,"Stevens Point, Wis.",,,Canceled,
"September 25, 2020 (Friday)",7 pm,Away,Wis.-Stevens Point,,,,Canceled,
"September 26, 2020 (Saturday)",2 pm,Neutral,Wis.-Oshkosh,"Stevens Point, Wis.",,,Canceled,
"October 4, 2020 (Sunday)",12 pm,Neutral,Case Western Reserve,"Pittsburgh, Pa.",,,Canceled,
"October 4, 2020 (Sunday)",2 pm,Away,Carnegie Mellon,,,,Canceled,
"October 6, 2020 (Tuesday)",7 pm,Home,Elmhurst,,,,Canceled,
"October 10, 2020 (Saturday)",11 am,Home,Wis.-Eau Claire,,,,Canceled,
"October 18, 2020 (Sunday)",10 am,Neutral,Brandeis,"Rochester, N.Y.",,,Canceled,
"October 18, 2020 (Sunday)",2 pm,Neutral,Emory,"Rochester, N.Y.",,,Canceled,
"October 23, 2020 (Friday)",7 pm,Home,Wis.-La Crosse,,,,Canceled,
"October 27, 2020 (Tuesday)",7 pm,Away,Carthage,,,,Canceled,
"November 6, 2020 (Friday)",Cancelled,Neutral,TBA,"St. Louis, Mo.",,,Canceled,
