Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 9, 2019 (Saturday)",1:00 p.m.,Neutral,Buena Vista University,"Topeka, KS",,,"L,8-16(11 innings)",Box ScoreRecap
"March 9, 2019 (Saturday)",3:30 p.m.,Neutral,Buena Vista University,"Topeka, KS",,,"W,18-8",Box ScoreRecap
"March 10, 2019 (Sunday)",1:00 p.m.,Neutral,Buena Vista University,"Topeka, KS",,,"L,1-11",Box ScoreRecap
"March 10, 2019 (Sunday)",3:30 p.m.,Neutral,Buena Vista University,"Topeka, KS",,,"W,14-10",Box ScoreRecap
"March 16, 2019 (Saturday)",2:00 p.m.,Away,Hendrix College,"Conway, AR",,,"L,2-3",Box ScoreRecap
"March 17, 2019 (Sunday)",11:00 a.m.,Away,Hendrix College,"Conway, AR",,,"L,0-5",Box ScoreRecap
"March 17, 2019 (Sunday)",1:30 p.m.,Away,Hendrix College,"Conway, AR",,,"L,0-8",Box ScoreRecap
"March 19, 2019 (Tuesday)",Noon,Neutral,Wesleyan University (Kino Sports Complex Field 5),"Tucson, Ariz.",,,"W,10-4",Box ScoreRecap
"March 19, 2019 (Tuesday)",2:30 p.m.,Neutral,Wesleyan University (Kino Sports Complex Field 5),"Tucson, Ariz.",,,"L,5-9",Box ScoreRecap
"March 20, 2019 (Wednesday)",9:00 a.m.,Neutral,Augsburg University (Kino Sports Complex Field 6),"Tucson, Ariz.",,,"L,1-14",Box ScoreRecap
"March 21, 2019 (Thursday)",10:00 a.m.,Neutral,Allegheny College (Kino Sports Complex Field 7),"Tucson, Ariz.",,,"L,2-22",Box ScoreRecap
"March 21, 2019 (Thursday)",12:30 p.m.,Neutral,Allegheny College (Kino Sports Complex Field 7),"Tucson, Ariz.",,,"W,8-6",Box ScoreRecap
"March 23, 2019 (Saturday)",Noon,Neutral,Macalester College (Kino Sports Complex Field 8),"Tucson, Ariz.",,,"W,6-4",Box ScoreRecap
"March 23, 2019 (Saturday)",2:30 p.m.,Neutral,Macalester College (Kino Sports Complex Field 8),"Tucson, Ariz.",,,"L,0-7",Box ScoreRecap
"March 24, 2019 (Sunday)",10:00 a.m.,Neutral,Oberlin College (Reid Park Field 4),"Tucson, Ariz.",,,"W,7-2",Box ScoreRecap
"March 24, 2019 (Sunday)",12:30 p.m.,Neutral,Oberlin College (Reid Park Field 4),"Tucson, Ariz.",,,"L,5-13",Box ScoreRecap
"March 28, 2019 (Thursday)",4:00 p.m.,Away,Cornell College,"Mount Vernon, IA",,,"W,7-6",Box ScoreRecap
"March 28, 2019 (Thursday)",6:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,"W,14-8",Box ScoreRecap
"March 31, 2019 (Sunday)",1:00 p.m.,Home,Cornell College,"Grinnell, IA",,,"W,12-4",Box ScoreRecap
"March 31, 2019 (Sunday)",3:30 p.m.,Home,Cornell College,"Grinnell, IA",,,"L,1-5",Box ScoreRecap
"April 6, 2019 (Saturday)",Noon,Away,Knox College,"Galesburg, IL",,,"L,2-13",Box ScoreRecap
"April 6, 2019 (Saturday)",2:30 p.m.,Away,Knox College,"Galesburg, IL",,,"W,5-3",Box ScoreRecap
"April 7, 2019 (Sunday)",Noon,Home,Knox College,"Grinnell, IA",,,"W,11-1",Box ScoreRecap
"April 7, 2019 (Sunday)",2:30 p.m.,Home,Knox College,"Grinnell, IA",,,"L,1-2",Box ScoreRecap
"April 13, 2019 (Saturday)",Noon,Away,University of Chicago,"Chicago, IL",,,"L,5-12",Box ScoreRecap
"April 13, 2019 (Saturday)",2:30 p.m.,Away,University of Chicago,"Chicago, IL",,,"L,1-20",Box ScoreRecap
"April 27, 2019 (Saturday)",1:00 p.m.,Away,Illinois College,"Jacksonville, IL",,,"L,2-12",Box ScoreRecap
"April 27, 2019 (Saturday)",3:30 p.m.,Away,Illinois College,"Jacksonville, IL",,,"L,2-13",Box ScoreRecap
"April 28, 2019 (Sunday)",10:00 a.m.,Away,Illinois College,"Jacksonville, IL",,,"W,4-3",Box ScoreRecap
"April 28, 2019 (Sunday)",12:30 p.m.,Away,Illinois College,"Jacksonville, IL",,,"L,5-11",Box ScoreRecap
"May 4, 2019 (Saturday)",Noon,Home,Monmouth College,"Grinnell, IA",,,"L,0-7",Box ScoreRecap
"May 4, 2019 (Saturday)",2:30 p.m.,Home,Monmouth College,"Grinnell, IA",,,"W,7-6",Box ScoreRecap
"May 5, 2019 (Sunday)",Noon,Away,Monmouth College,"Monmouth, IL",,,"L,3-5",Box ScoreRecap
"May 5, 2019 (Sunday)",2:30 p.m.,Away,Monmouth College,"Monmouth, IL",,,"W,15-9",Box ScoreRecap
