Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 18, 1997 (Tuesday)",,Neutral,UW-Platteville,"Orlando, FL",,,"L,2-6",
"March 18, 1997 (Tuesday)",,Neutral,Rowan,"Orlando, FL",,,"L,4-10",
"March 19, 1997 (Wednesday)",,Neutral,UW-Superior,"Orlando, FL",,,"W,10-5",
"March 19, 1997 (Wednesday)",,Neutral,Allegheny,"Orlando, FL",,,"L,4-9",
"March 20, 1997 (Thursday)",,Neutral,Illinois Wesleyan,"Orlando, FL",,,"L,0-2",
"March 20, 1997 (Thursday)",,Neutral,Hope,"Orlando, FL",,,"L,4-5",
"March 22, 1997 (Saturday)",,Neutral,Massachusetts College of Liberal Arts,"Orlando, FL",,,"W,3-1",
"March 22, 1997 (Saturday)",,Neutral,Calvin,"Orlando, FL",,,"L,2-8",
"March 23, 1997 (Sunday)",,Neutral,Springfield,"Orlando, FL",,,"L,5-8",
"March 23, 1997 (Sunday)",,Neutral,University of Findlay,"Orlando, FL",,,"L,3-6",
"April 5, 1997 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,7-5",
"April 16, 1997 (Wednesday)",,Home,Cornell,"Grinnell, IA",,,"L,1-48 innings)",
"April 16, 1997 (Wednesday)",,Home,Cornell,"Grinnell, IA",,,"L,9-10",
"April 17, 1997 (Thursday)",,Home,Illinois College,"Grinnell, IA",,,"W,1-0",
"April 17, 1997 (Thursday)",,Home,Illinois College,"Grinnell, IA",,,"W,11-5",
"April 19, 1997 (Saturday)",,Home,Rockford,"Grinnell, IA",,,"L,2-10",
"April 19, 1997 (Saturday)",,Home,Rockford,"Grinnell, IA",,,"W,7-5",
"April 22, 1997 (Tuesday)",,Away,Knox,"Galesburg, IL",,,"L,3-5",
"April 26, 1997 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,5-1",
"April 26, 1997 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"L,4-6",
"April 28, 1997 (Monday)",,Away,Coe,"Cedar Rapids, IA",,,"L,0-1",
"April 28, 1997 (Monday)",,Away,Coe,"Cedar Rapids, IA",,,"L,1-10",
