Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 26, 2023 (Saturday)",Noon,Away,Edgewood College,"Madison, WI",,,,History
"September 1, 2023 (Friday)",5 pm,Home,Concordia University (Wis.),"Appleton, WI/ The Banta Bowl",,,"L,0-1",Box ScoreRecap
"September 3, 2023 (Sunday)",10 am,Away,Lakeland University,"Plymouth, WI",,,"W,2-0",Box ScoreRecap
"September 5, 2023 (Tuesday)",5 pm,Away,Wisconsin Lutheran College,"Milwaukee, WI",,,"T,2-2",Box ScoreRecap
"September 7, 2023 (Thursday)",4:30 pm,Home,Marian University,"Appleton, WI/ The Banta Bowl",,,"T,0-0",Box ScoreRecap
"September 9, 2023 (Saturday)",3 pm,Home,Saint Mary's University (Minn.),"Appleton, WI/ The Banta Bowl",,,"L,0-1",Box ScoreRecap
"September 12, 2023 (Tuesday)",7 pm,Home,St. Norbert College,"Appleton, WI/ The Banta Bowl",,,"L,1-3",Box ScoreRecap
"September 16, 2023 (Saturday)",5 pm,Away,Loras College,"Dubuque, IA",,,Canceled,
"September 17, 2023 (Sunday)",1 pm,Away,Augustana College (IL),"Rock Island, IL",,,"L,0-1",Box ScoreRecap
"September 22, 2023 (Friday)",6 pm,Home,Monmouth College,"Appleton, WI/ The Banta Bowl",,,"W,2-0",Box ScoreRecap
"September 30, 2023 (Saturday)",11 am,Away,Cornell College,"Mount Vernon, IA",,,"W,5-0",Box ScoreRecap
"October 4, 2023 (Wednesday)",7 pm,Home,Beloit College,"Appleton, WI/ The Banta Bowl",,,"T,0-0",Box ScoreRecap
"October 7, 2023 (Saturday)",1 pm,Away,Lake Forest College,"Lake Forest, IL",,,"L,1-2",Box ScoreRecap
"October 14, 2023 (Saturday)",5:30 pm,Away,Illinois College,"Jacksonville, IL",,,"W,4-2",Box ScoreRecap
"October 18, 2023 (Wednesday)",5 pm,Home,Carroll University,"Appleton, WI/ The Banta Bowl",,,Canceled,
"October 21, 2023 (Saturday)",3 pm,Home,Knox College,"Appleton, WI/ The Banta Bowl",,,"W,6-0",Box ScoreRecap
"October 22, 2023 (Sunday)",2 pm,Away,Mount Mary University,"Milwaukee, WI",,,Canceled,
"October 25, 2023 (Wednesday)",4:30 pm,Home,Ripon College,"Appleton, WI/ The Banta Bowl",,,"W,1-0",Box ScoreRecap
"October 28, 2023 (Saturday)",11 am,Away,Grinnell College,"Grinnell, IA",,,"T,1-1",Box ScoreRecap
"November 3, 2023 (Friday)",2 pm,Neutral,Grinnell College,"Lake Forest, IL",,,"L,0-1",Box ScoreRecap
