Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 30, 2024 (Friday)",5:00 p.m.,Away,Elmhurst University,"Elmhurst, IL",,,,"T,2-2",Box ScoreRecap
"September 1, 2024 (Sunday)",3:00 p.m.,Home,University of Dubuque,"Lake Forest, IL/Farwell Field",,,,"L,3-4",Box ScoreRecapProgramGallery
"September 4, 2024 (Wednesday)",7:00 p.m.,Away,Aurora University,"Aurora, IL",,,,"W,3-0",Box ScoreRecap
"September 7, 2024 (Saturday)",1:00 p.m.,Away,Concordia University Wisconsin,"Mequon, WI",,,,"L,0-1",Box ScoreRecap
"September 11, 2024 (Wednesday)",7:00 p.m.,Away,Benedictine University,"Lisle, IL",,,,"W,3-0",Box ScoreRecap
"September 16, 2024 (Monday)",4:30 p.m.,Home,Milwaukee School of Engineering,"Lake Forest, IL/Mohr Field",,,,"W,2-1",Box ScoreRecapProgram
"September 21, 2024 (Saturday)",5:00 p.m.,Away,Carthage College,"Kenosha, WI",,,,"T,2-2",Box ScoreRecap
"September 23, 2024 (Monday)",4:30 p.m.,Home,St. Norbert College,"Lake Forest, IL/Mohr Field",,,,"W,3-0",Box ScoreRecapProgram
"September 28, 2024 (Saturday)",1:30 p.m.,Away,Grinnell College,"Grinnell, IA",,,,"W,4-0",Box ScoreRecap
"October 2, 2024 (Wednesday)",4:30 p.m.,Home,Ripon College,"Lake Forest, IL/Mohr Field",,,,"W,6-0",Box ScoreRecapProgram
"October 5, 2024 (Saturday)",3:30 p.m.,Home,Knox College,"Lake Forest, IL/Mohr Field",,,Homecoming,"W,2-0",Box ScoreRecapProgramGallery
"October 12, 2024 (Saturday)",6:30 p.m.,Away,Lawrence University,"Appleton, WI",,,,"T,2-2",Box ScoreRecap
"October 16, 2024 (Wednesday)",4:30 p.m.,Home,North Park University,"Lake Forest, IL/Mohr Field",,,,"W,1-0",Box ScoreRecapProgram
"October 19, 2024 (Saturday)",1:30 p.m.,Home,Monmouth College,"Lake Forest, IL/Farwell Field",,,Parents Day,"W,7-0",Box ScoreRecapProgram
"October 22, 2024 (Tuesday)",4:00 p.m.,Away,Beloit College,"Beloit, WI",,,,"W,1-0",Box ScoreRecap
"October 26, 2024 (Saturday)",7:00 p.m.,Away,Illinois College,"Jacksonville, IL",,,,"W,4-1",Box ScoreRecap
"October 30, 2024 (Wednesday)",4:00 p.m.,Home,University of Wisconsin-Oshkosh,"Lake Forest, IL/Mohr Field",,,,"W,3-0",Box ScoreRecapProgramGallery
"November 2, 2024 (Saturday)",1:30 p.m.,Home,Cornell College,"Lake Forest, IL/Farwell Field",,,Senior Day,"W,7-0",Box ScoreRecapProgramGallery
"November 8, 2024 (Friday)",11:00 a.m.,Home,Beloit College,"Lake Forest, IL/Mohr Field",,,Midwest Conference Tournament,"W,1-0",Box ScoreRecapProgram
"November 8, 2024 (Friday)",1:30 p.m.,Neutral,Grinnell College vs. Lawrence University,"Lake Forest, IL/Mohr Field",,,Midwest Conference Tournament,"LU 1, GC 0",Program
"November 9, 2024 (Saturday)",1:30 p.m.,Home,Lawrence University,"Lake Forest, IL/Mohr Field",,,Midwest Conference Tournament,"L,1-2OT",Box ScoreRecapProgramGallery
