Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 3, 2016 (Saturday)",1:00 PM,Home,Eureka College,"Galesburg, IL/Knosher Bowl",,,,"L,14-21",Box ScoreRecapStats
"September 10, 2016 (Saturday)",1:00 PM,Away,Beloit College,"Beloit, WI",,,,"L,32-42",Box ScoreRecapStats
"September 17, 2016 (Saturday)",1:00 PM,Home,St. Norbert College,"Galesburg, IL/Knosher Bowl",,,,"L,3-50",Box ScoreRecapStats
"September 24, 2016 (Saturday)",1:00 PM,Away,Ripon College,"Ripon, WI",,,,"L,19-33",Box ScoreRecap
"October 8, 2016 (Saturday)",1:00 PM,Away,Grinnell College,"Grinnell, IA",,,,"W,37-6",Box ScoreRecapStats
"October 15, 2016 (Saturday)",1:00 PM,Home,Illinois College,"Galesburg, IL/Knosher Bowl",,,Homecoming,"L,28-35",Box ScoreRecapStatsStats
"October 22, 2016 (Saturday)",2:00 PM,Away,Cornell College,"Mount Vernon, IA",,,,"L,24-28",Box ScoreRecapStats
"October 29, 2016 (Saturday)",1:00 PM,Away,Lake Forest College,"Lake Forest, IL",,,,"L,17-55",Box ScoreRecapStats
"November 5, 2016 (Saturday)",1:00 PM,Home,Lawrence University,"Galesburg, IL/Knosher Bowl",,,,"W,33-27",Box ScoreRecapStats
"November 12, 2016 (Saturday)",1:00 PM,Home,Monmouth College,"Galesburg, IL/Knosher Bowl",,,128th Bronze Turkey Game - Senior Day,"L,9-57",Box ScoreRecapStats
