Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 2, 2016 (Friday)",5:00 PM,Neutral,Bethany Lutheran College,"Northfield, MN",,,St. Olaf Invitational,"W,3-0",Box ScoreRecap
"September 2, 2016 (Friday)",7:00 PM,Away,St. Olaf College,"Northfield, MN",,,St. Olaf Invitational,"L,0-3",Box ScoreRecap
"September 3, 2016 (Saturday)",9:00 AM,Neutral,Martin Luther College,"Northfield, MN/Carleton College",,,St. Olaf Invitational,"L,1-3",Box ScoreRecap
"September 3, 2016 (Saturday)",1:00 PM,Neutral,Buena Vista University,"Northfield, MN/Carleton College",,,St. Olaf Invitational,"L,0-3",Box ScoreRecap
"September 6, 2016 (Tuesday)",7:00 PM,Home,North Central University (MN),"St. Paul, MN (Home)/ Leonard Center",,,,"W,3-1",Box ScoreRecap
"September 9, 2016 (Friday)",6:00 PM,Neutral,Bethany Lutheran College,"Stevens Point, WI",,,UW-Stevens Point Tournament,"W,3-2",Box ScoreRecap
"September 9, 2016 (Friday)",8:00 PM,Away,University of Wisconsin-Stevens Point,"Stevens Point, WI",,,UW-Stevens Point Tournament,"L,0-3",Box ScoreRecap
"September 10, 2016 (Saturday)",12:00 PM,Neutral,Aurora University,"Stevens Point, WI",,,UW-Stevens Point Tournament,"L,0-3",Box ScoreRecap
"September 10, 2016 (Saturday)",2:00 PM,Neutral,Ripon College,"Stevens Point, WI",,,UW-Stevens Point Tournament,"W,3-2",Box ScoreRecap
"September 15, 2016 (Thursday)",7:00 PM,Home,Concordia College (Minn.),"St. Paul, MN (Home)/ Leonard Center",,,,"L,1-3",Box ScoreRecap
"September 17, 2016 (Saturday)",1:00 PM,Away,Milwaukee School of Engineering,"Milwaukee, WI",,,,"L,0-3",Box ScoreRecap
"September 17, 2016 (Saturday)",3:00 PM,Neutral,Maranatha Baptist  University,"Milwaukee, WI",,,,"W,3-1",Box ScoreRecap
"September 21, 2016 (Wednesday)",7:00 PM,Away,College of Saint Benedict,"St. Joseph, MN",,,,"L,0-3",Box ScoreRecap
"September 23, 2016 (Friday)",7:00 PM,Away,St. Olaf College,"Northfield, MN",,,,"W,3-1",Box ScoreRecap
"September 30, 2016 (Friday)",7:00 PM,Home,Carleton College,"St. Paul, MN (Home)/ Leonard Center",,,,"L,0-3",Box ScoreRecap
"October 3, 2016 (Monday)",7:00 PM,Home,Martin Luther College,"St. Paul, Minn. (Home)/ Leonard Center",,,,"W,3-1",Box ScoreRecap
"October 5, 2016 (Wednesday)",7:00 PM,Away,Augsburg College,"Minneapolis, MN",,,,"L,1-3",Box ScoreRecap
"October 7, 2016 (Friday)",7:00 PM,Home,Hamline University,"St. Paul, MN (Home)/ Leonard Center",,,,"L,0-3",Box ScoreRecap
"October 10, 2016 (Monday)",7:00 PM,Away,Crown College,"St. Bonifacius, MN",,,,"W,3-0",Box ScoreRecap
"October 12, 2016 (Wednesday)",7:00 PM,Home,Gustavus Adolphus College,"St. Paul, MN (Home)/ Leonard Center",,,,"L,1-3",Box ScoreRecap
"October 15, 2016 (Saturday)",10:00 AM,Neutral,University of Wisconsin-Stout,"St. Paul, MN/ St. Catherine University",,,St. Kate's Tournament,"L,0-3",Box ScoreRecap
"October 15, 2016 (Saturday)",2:00 PM,Neutral,Loras College,"St. Paul., MN/ St. Catherine University",,,St. Kate's Tournament,"L,1-3",Box ScoreRecap
"October 19, 2016 (Wednesday)",7:00 PM,Away,St. Catherine University,"St. Paul, MN",,,,"L,0-3",Box ScoreRecap
"October 21, 2016 (Friday)",6:00 PM,Home,Northland College,"St. Paul, MN (Home)/ Leonard Center",,,,"W,3-0",Box ScoreRecap
"October 22, 2016 (Saturday)",3:00 PM,Away,Saint Mary's University (Minn.),"Winona, MN",,,,"L,0-3",Box ScoreRecap
"October 25, 2016 (Tuesday)",7:00 PM,Home,Bethel University,"St. Paul, MN (Home)/ Leonard Center",,,,"L,0-3",Box ScoreRecap
"October 29, 2016 (Saturday)",3:00 PM,Home,University of St. Thomas,"St. Paul, MN (Home)/ Leonard Center",,,,"L,0-3",Box ScoreRecap
