Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 26, 2023 (Saturday)",3 p.m.,Away,North Park,"Chicago, Ill.",,,Exhibition Game,,Live StatsHistory
"August 27, 2023 (Sunday)",1 PM,Home,Rockford University,"Beloit, Wis./Strong Complex Soccer Field",,,Exhibition Game,,Live StatsHistory
"September 1, 2023 (Friday)",5 p.m.,Away,Carroll (Wis.),"Waukesha, Wis.",,,,"L,0-2",Box ScoreRecap
"September 3, 2023 (Sunday)",1 p.m.,Home,Benedictine (Ill.),"Beloit, Wis./Strong Complex Soccer Field",,,,"W,3-0",Box ScoreRecap
"September 5, 2023 (Tuesday)",4:30 p.m.,Home,Saint Mary's (Minn.),"Beloit, Wis./Strong Complex Soccer Field",,,,"L,0-1",Box ScoreRecap
"September 6, 2023 (Wednesday)",7:00 PM,Away,Carthage College,"Kenosha, WI",,,,"L,0-1",Box ScoreRecap
"September 16, 2023 (Saturday)",1 p.m.,Away,Harris-Stowe (Mo.),"St. Louis, Mo.",,,,"L,0-3",Box ScoreRecap
"September 17, 2023 (Sunday)",Noon,Away,Webster (Mo.),"St. Louis, Mo.",,,,"L,0-1",Box ScoreRecap
"September 23, 2023 (Saturday)",11 a.m.,Home,Cornell (Iowa),"Beloit, Wis./Strong Complex Soccer Field",,,,"W,2-0",Box ScoreRecap
"September 24, 2023 (Sunday)",1 p.m.,Home,Edgewood,"Beloit, Wis./Strong Complex Soccer Field",,,,"T,1-1",Box ScoreRecap
"September 27, 2023 (Wednesday)",7:30 p.m.,Away,UW-Stevens Point,"Stevens Point, Wis.",,,,"L,0-2",Box ScoreRecap
"September 30, 2023 (Saturday)",11 a.m.,Away,Monmouth (Ill.),"Monmouth, Ill.",,,,"T,1-1",Box ScoreRecap
"October 4, 2023 (Wednesday)",7 p.m.,Away,Lawrence,"Appleton, Wis.",,,,"T,0-0",Box ScoreRecap
"October 7, 2023 (Saturday)",11 a.m.,Home,Ripon,"Beloit, Wis./Strong Complex Soccer Field",,,,"W,1-0",Box ScoreRecap
"October 11, 2023 (Wednesday)",4 p.m.,Home,Univ. of Dubuque,"Beloit, Wis./Strong Complex Soccer Field",,,,"L,0-2",Box ScoreRecap
"October 14, 2023 (Saturday)",11 a.m.,Away,Knox,"Galesburg, Ill.",,,,"W,1-0",Box ScoreRecap
"October 18, 2023 (Wednesday)",4:00 p.m.,Away,Lake Forest,"Lake Forest, Ill.",,,,"L,0-5",Box ScoreRecap
"October 21, 2023 (Saturday)",11 a.m.,Home,Grinnell,"Beloit, Wis./Strong Complex Soccer Field",,,,"T,1-1",Box ScoreRecap
"October 25, 2023 (Wednesday)",4 p.m.,Home,UW-Platteville,"Beloit, Wis./Strong Complex Soccer Field",,,,"T,2-2",Box ScoreRecap
"October 28, 2023 (Saturday)",11 a.m.,Home,Illinois College,"Beloit, Wis./Strong Complex Soccer Field",,,Senior Day,"W,5-2",Box ScoreProgram
"November 3, 2023 (Friday)",11 a.m.,Neutral,Lake Forest College,"Lake Forest, Ill.",,,Midwest Conference Tournament,"L,0-2",Box ScoreRecap
