Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 1998 (Thursday)",,Home,Central,"Grinnell, IA",,,"W,2-1",
"September 5, 1998 (Saturday)",,Home,St. Olaf,"Grinnell, IA",,,"L,1-2(Ot)",
"September 12, 1998 (Saturday)",,Away,Cornell,"Mount Vernon, IA",,,"W,3-1",
"September 16, 1998 (Wednesday)",,Away,Monmouth,"Monmouth, IL",,,"W,2-0",
"September 19, 1998 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,2-0",
"September 20, 1998 (Sunday)",,Away,Knox,"Galesburg, IL",,,"W,4-3",
"September 26, 1998 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"W,1-0(2 OT)",
"September 27, 1998 (Sunday)",,Home,Lawrence,"Grinnell, IA",,,"W,2-1(OT)",
"September 30, 1998 (Wednesday)",,Away,Simpson,"Indianola, IA",,,"L,0-1",
"October 3, 1998 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"L,1-4",
"October 4, 1998 (Sunday)",,Home,Beloit,"Grinnell, IA",,,"W,4-3",
"October 6, 1998 (Tuesday)",,Away,Augustana,Augustana,,,"L,1-3",
"October 17, 1998 (Saturday)",,Away,Ripon,"Ripon, WI",,,"L,0-1",
"October 18, 1998 (Sunday)",,Away,Carroll,"Waukesha, WI",,,"L,0-1",
"October 20, 1998 (Tuesday)",,Away,Principia,Principia,,,"L,0-1",
"October 23, 1998 (Friday)",,Home,Colorado College,"Grinnell, IA",,,"L,0-1",
