Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 9, 2015 (Monday)",9 am,Neutral,Penn St.-Behrend,"Clermont, Fla.",,,"W,9-3",Box ScoreRecap
"March 9, 2015 (Monday)",11 am,Neutral,Wittenberg,"Clermont, Fla.",,,"W,7-2",Box ScoreRecap
"March 10, 2015 (Tuesday)",1 pm,Neutral,Hood,"Clermont, Fla.",,,"W,7-2",Box ScoreRecap
"March 10, 2015 (Tuesday)",5 pm,Neutral,Gordon,"Clermont, Fla.",,,"W,8-0",Box ScoreRecap
"March 12, 2015 (Thursday)",1 pm,Neutral,Fontbonne,"Clermont, Fla.",,,"W,2-1",Box ScoreRecap
"March 12, 2015 (Thursday)",3 pm,Neutral,Millikin,"Clermont, Fla.",,,"W,2-0",Box ScoreRecap
"March 13, 2015 (Friday)",1 pm,Neutral,Marywood,"Clermont, Fla.",,,"W,7-0",Box ScoreRecap
"March 13, 2015 (Friday)",3 pm,Neutral,Marywood,"Clermont, Fla.",,,"W,12-2",Box ScoreRecap
"March 14, 2015 (Saturday)",9 am,Neutral,Trinity (Conn.),"Clermont, Fla.",,,"W,4-0",Box ScoreRecap
"March 14, 2015 (Saturday)",11 am,Neutral,Concordia Wisconsin,"Clermont, Fla.",,,"L,1-4",Box ScoreRecap
"March 18, 2015 (Wednesday)",3 pm,Away,Elmhurst,,,,"L,5-6",Box ScoreRecap
"March 18, 2015 (Wednesday)",5 pm,Away,Elmhurst,,,,"L,5-6",Box ScoreRecap
"March 21, 2015 (Saturday)",1 pm,Away,Wheaton (Ill.),,,,"W,7-4",Box ScoreRecap
"March 21, 2015 (Saturday)",3 pm,Away,Wheaton (Ill.),,,,"W,7-4",Box ScoreRecap
"March 28, 2015 (Saturday)",1 pm,Away,Illinois Col.,,,,"W,15-3",Recap
"March 28, 2015 (Saturday)",3 pm,Away,Illinois Col.,,,,"W,7-0",Recap
"April 2, 2015 (Thursday)",3 pm,Home,Chicago,,,,"W,9-1",Box ScoreRecap
"April 2, 2015 (Thursday)",5 pm,Home,Chicago,,,,"W,2-1",Box ScoreRecap
"April 4, 2015 (Saturday)",12 pm,Away,Knox,,,,"W,14-0",Box ScoreRecap
"April 4, 2015 (Saturday)",2 pm,Away,Knox,,,,"W,25-3",Box ScoreRecap
"April 6, 2015 (Monday)",3 pm,Home,Carthage,,,,"L,4-5",Box ScoreRecap
"April 6, 2015 (Monday)",5 pm,Home,Carthage,,,,"W,10-6",Box ScoreRecap
"April 10, 2015 (Friday)",3 pm,Neutral,Beloit,"Janesville, Wis.",,,"W,23-1",Box ScoreRecap
"April 11, 2015 (Saturday)",11 am,Neutral,Ripon,"Janesville, Wis.",,,"W,8-0",Box ScoreRecap
"April 11, 2015 (Saturday)",3 pm,Neutral,St. Norbert,"Janesville, Wis.",,,"W,9-4",Box ScoreRecap
"April 12, 2015 (Sunday)",10 am,Neutral,Carroll,"Janesville, Wis.",,,"W,12-4",Box ScoreRecap
"April 12, 2015 (Sunday)",12 pm,Neutral,Lawrence,"Janesville, Wis.",,,"L,3-4",Box ScoreRecap
"April 18, 2015 (Saturday)",1 pm,Home,Monmouth,,,,"W,9-3",Box ScoreRecap
"April 18, 2015 (Saturday)",3 pm,Home,Monmouth,,,,"W,5-1",Box ScoreRecap
"April 19, 2015 (Sunday)",11 am,Home,Robert Morris-Chi,,,,"W,8-0",Box ScoreRecap
"April 25, 2015 (Saturday)",1 pm,Away,Grinnell,,,,"W,2-0",Box ScoreRecap
"April 25, 2015 (Saturday)",3 pm,Away,Grinnell,,,,"W,6-1",Box ScoreRecap
"April 26, 2015 (Sunday)",1 pm,Away,Cornell,,,,"L,2-3",Box ScoreRecap
"April 26, 2015 (Sunday)",3 pm,Away,Cornell,,,,"W,7-1",Box ScoreRecap
"April 28, 2015 (Tuesday)",3 pm,Home,Wis.-Whitewater,,,,"L,0-6",Box ScoreRecap
"April 28, 2015 (Tuesday)",5 pm,Home,Wis.-Whitewater,,,,"L,0-4",Box ScoreRecap
"May 1, 2015 (Friday)",10 am,Neutral,Carroll,"Appleton, Wis.",,,"W,4-0",Box ScoreRecap
"May 1, 2015 (Friday)",4 pm,Away,Lawrence,,,,"W,3-0",Recap
"May 2, 2015 (Saturday)",12 pm,Away,Lawrence,,,,"W,5-0",Box ScoreRecap
"May 7, 2015 (Thursday)",3:30 pm,Home,North Central,,,,"L,2-3",Box ScoreRecap
"May 8, 2015 (Friday)",11 am,Home,Wis.-Whitewater,,,,"W,3-2",Box ScoreRecap
"May 8, 2015 (Friday)",2:50 pm,Home,North Central,,,,"W,2-1",Box ScoreRecap
"May 9, 2015 (Saturday)",12 pm,Home,Hope,"Lake Forest, Illinois",,,"W,4-1",Recap
"May 9, 2015 (Saturday)",2:30 pm,Home,Hope,,,,"W,2-0",Box ScoreRecap
"May 15, 2015 (Friday)",5 pm,Home,Alma,,,,"L,0-3",Box ScoreRecap
"May 16, 2015 (Saturday)",2 pm,Home,Alma,,,,"L,1-7",Box ScoreRecap
