Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2011 (Thursday)",5 pm,Home,Wisconsin Lutheran College,"Lake Forest, IL",,,"W,4-0",Box ScoreRecap
"September 10, 2011 (Saturday)",1 pm,Away,Concordia University Wisconsin,"Mequon, WI",,,"W,2-1(2OT)",Box ScoreRecap
"September 12, 2011 (Monday)",7 pm,Away,Benedictine University,"Lisle, IL",,,"L,0-2",Box ScoreRecap
"September 15, 2011 (Thursday)",4:30 pm,Away,Beloit College,"Beloit, WI",,,"W,3-1",Box ScoreRecap
"September 17, 2011 (Saturday)",1 pm,Away,Eureka College,"Eureka, IL",,,"W,7-0",Box ScoreRecap
"September 18, 2011 (Sunday)",1 pm,Home,Carthage College,"Lake Forest, IL",,,"W,2-1(OT)",Box ScoreRecap
"September 21, 2011 (Wednesday)",4:30 pm,Home,North Park University,"Lake Forest, IL",,,"L,0-1",Box ScoreRecap
"September 24, 2011 (Saturday)",1 pm,Home,Illinois College,"Lake Forest, IL",,,"W,2-0",Box ScoreRecap
"September 27, 2011 (Tuesday)",4:30 pm,Home,North Central University (MN),"Lake Forest, IL",,,"L,0-1(OT)",Box ScoreRecap
"October 1, 2011 (Saturday)",2 pm,Home,Monmouth College,"Lake Forest, IL",,,"L,0-2",Box ScoreRecap
"October 6, 2011 (Thursday)",7 pm,Away,Milwaukee School of Engineering,"Milwaukee, WI",,,"L,0-3",Box ScoreRecap
"October 8, 2011 (Saturday)",11 am,Away,Grinnell College,"Grinnell, IA",,,"L,1-5",Box ScoreRecap
"October 16, 2011 (Sunday)",1 pm,Home,St. Norbert College,"Lake Forest, IL",,,"L,0-1",Box ScoreRecap
"October 18, 2011 (Tuesday)",4 pm,Home,Edgewood College,"Lake Forest, IL",,,"L,1-5",Box ScoreRecap
"October 22, 2011 (Saturday)",1 pm,Away,Ripon College,"Ripon, WI",,,"L,1-2",Box ScoreRecap
"October 23, 2011 (Sunday)",1 pm,Away,Lawrence University,"Appleton, WI",,,"L,0-2",Box ScoreRecap
"October 29, 2011 (Saturday)",1 pm,Away,Knox College,"Galesburg, IL",,,"W,3-0",Box ScoreRecap
"October 30, 2011 (Sunday)",12 pm,Home,Carroll University,"Lake Forest, IL",,,"L,0-3",Box ScoreRecap
