Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 3, 2004 (Friday)",3:00,Away,University of Wisconsin-Whitewater,"Whitewater, WI",,,,"W,3-0",
"September 7, 2004 (Tuesday)",7:30,Away,Augsburg University,"Minneapolis, MN",,,,"T,1-1(2OT)",
"September 15, 2004 (Wednesday)",7:30,Home,Saint Mary's University (Minn.),Macalester Stadium,,,,"W,2-0",
"September 17, 2004 (Friday)",4:00,Away,University of St. Thomas,"St. Paul, MN",,,,"L,1-2(OT)",
"September 22, 2004 (Wednesday)",7:30,Home,Hamline University,Macalester Stadium,,,,"W,2-0",
"September 24, 2004 (Friday)",7:30,Home,Marian University,Macalester Stadium,,,,"L,1-2",
"September 26, 2004 (Sunday)",7:00,Away,Luther College,"Decorah, IA",,,,"L,1-3",
"September 28, 2004 (Tuesday)",4:00 PM,Away,Concordia College (Minn.),"Moorhead, MN",,,,"W,3-0",
"October 1, 2004 (Friday)",7:30,Home,Colorado College,Macalester Stadium,,,,"W,1-0",
"October 6, 2004 (Wednesday)",4:30,Away,Saint John's University,"Collegeville, MN",,,,"W,3-0",
"October 9, 2004 (Saturday)",1:00,Away,St. Olaf College,"Northfield, MN",,,,"L,0-3",
"October 16, 2004 (Saturday)",7:30,Home,Bethel University,Macalester Stadium,,,,"W,2-1",
"October 22, 2004 (Friday)",7:30,Home,Gustavus Adolphus College,Macalester Stadium,,,,"L,0-1(2OT)",
"October 26, 2004 (Tuesday)",7:30,Home,Carleton College,Macalester Stadium,,,,"W,3-0",
"October 29, 2004 (Friday)",7:00,Away,Wheaton College (Ill.),"Wheaton, IL",,,,"L,1-2(OT)",
"October 31, 2004 (Sunday)",1:00,Away,DePauw University,"Greencastle, IN",,,,"T,3-3(2OT)",
"November 2, 2004 (Tuesday)",,Away,St. Olaf College,"Northfield, MN",,,MIAC Playoffs,"W,2-0",
"November 6, 2004 (Saturday)",,Away,Gustavus Adolphus College,"St. Peter, MN",,,MIAC Playoffs,"L,0-3",
