0,1,2,3,4,5
Grinnell College,324,324,648,72,10th
Ian Strawn,80,75,155,11,t-11th
Colin Byrnes,81,77,158,14,t-19th
Luke McCann,79,90,169,25,t-49th
Eshaan Sethi,84,87,171,27,t-53rd
Thornton Walker,86,85,171,27,t-53rd
