0,1,2,3,4,5
Grinnell College,314,332,646,70.0,5th
Ian Strawn,73,84,157,13.0,t-14th
Thornton Walker,78,79,157,13.0,t-14th
Luke McCann,87,85,172,28.0,t-39th
Colin Byrnes,89,84,173,29.0,t-43rd
Eshaan Sethi,76,wd,76,,
