Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 7, 2002 (Saturday)",,Home,Claremont,"Grinnell, IA",,,"L,13-14",
"September 14, 2002 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,15-26",
"September 21, 2002 (Saturday)",,Home,Ripon,"Grinnell, IA",,,"L,22-43",
"September 28, 2002 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,26-22",
"October 5, 2002 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,21-20",
"October 12, 2002 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,20-37",
"October 19, 2002 (Saturday)",,Away,Beloit,"Beloit, WI",,,"L,19-32",
"October 26, 2002 (Saturday)",,Home,Lawrence,"Grinnell, IA",,,"W,34-30",
"November 2, 2002 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"L,19-27",
"November 9, 2002 (Saturday)",,Away,Carroll,"Waukesha, WI",,,"W,21-14",
