Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2009 (Tuesday)",7 pm,Away,DePauw,,,,"W,2-1",Box Score
"September 5, 2009 (Saturday)",12 pm,Home,Babson,,,,"W,5-1",
"September 9, 2009 (Wednesday)",7 pm,Away,North Park,,,,"W,3-0",
"September 12, 2009 (Saturday)",2 pm,Away,Ill. Wesleyan,,,,"L,1-3",
"September 15, 2009 (Tuesday)",4 pm,Home,Calvin,,,,"W,3-0",
"September 19, 2009 (Saturday)",12 pm,Away,Kalamazoo,,,,"W,2-1",
"September 23, 2009 (Wednesday)",4 pm,Home,Wis.-Stevens Point,,,,"W,1-0",
"September 26, 2009 (Saturday)",1 pm,Home,Aurora,,,,"W,2-0",Box Score
"September 29, 2009 (Tuesday)",4 pm,Home,Wheaton (Ill.),,,,"W,3-1",
"October 3, 2009 (Saturday)",1:30 pm,Away,Carnegie Mellon,,,,"T,1-1",Box Score
"October 10, 2009 (Saturday)",1:30 pm,Home,Emory,,,,"W,2-1",
"October 16, 2009 (Friday)",7 pm,Home,Rochester (N.Y.),,,,"L,1-3",
"October 18, 2009 (Sunday)",1:30 pm,Home,Case Western Reserve,,,,"W,5-1",
"October 21, 2009 (Wednesday)",3:30 pm,Home,Anderson (Ind.),,,,"W,7-0",Box Score
"October 24, 2009 (Saturday)",12 pm,Home,Wis.-La Crosse,,,,"W,3-0",
"October 30, 2009 (Friday)",1:30 pm,Away,New York U.,,,,"W,2-1",
"November 1, 2009 (Sunday)",11 am,Away,Brandeis,,,,"L,0-2",
"November 7, 2009 (Saturday)",1:30 pm,Home,Washington (Mo.),,,,"W,3-0",
"November 13, 2009 (Friday)",11 am,Home,Aurora,,,,"W,2-0",Box Score
"November 14, 2009 (Saturday)",1 pm,Home,Wheaton (Ill.),,,,"L,0-1",
