Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 6, 2014 (Saturday)",6:00 PM,Home,Aurora University,"Jacksonville, Ill.",,,"W,49-6",Box ScoreRecap
"September 13, 2014 (Saturday)",6:00 PM,Away,Rose-Hulman Institute of Technology,"Terre Haute, Ind.",,,"L,68-74(3OT)",Box ScoreRecap
"September 27, 2014 (Saturday)",1:00 PM,Away,St. Norbert College,"De Pere, Wis.",,,"L,27-32",Box ScoreRecap
"October 4, 2014 (Saturday)",1:00 PM,Home,Ripon College,"Jacksonville, Ill.",,,"W,21-6",Box ScoreRecap
"October 11, 2014 (Saturday)",1:00 PM,Home,Monmouth College,"Jacksonville, Ill.",,,"W,31-24",Box ScoreRecap
"October 18, 2014 (Saturday)",1:00 PM,Away,Grinnell College,"Grinnell, Iowa",,,"W,35-10",Box ScoreRecap
"October 25, 2014 (Saturday)",1:00 PM,Home,Lake Forest College,"Jacksonville, Ill.",,,"W,49-6",Box ScoreRecap
"November 1, 2014 (Saturday)",1:00 PM,Away,Knox College,"Galesburg, Ill.",,,"W,57-14",Box ScoreRecap
"November 8, 2014 (Saturday)",1:00 PM,Home,Cornell College,"Jacksonville, Ill.",,,"W,30-23",Box ScoreRecap
"November 15, 2014 (Saturday)",1:00 PM,Home,Macalester (Midwest Conference Championship),"Jacksonville, Ill.",,,"L,27-30",Box ScoreRecap
