Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 11, 1991 (Wednesday)",,Away,Coe,"Cedar Rapids, IA",,,"W,9-0",
"September 14, 1991 (Saturday)",,Neutral,Lawrence,"Green Bay, WI",,,"W,6-3",
"September 14, 1991 (Saturday)",,Neutral,St. Norbert,"Green Bay, WI",,,"W,7-2",
"September 20, 1991 (Friday)",,Home,Illinois College,"Grinnell, IA",,,"W,9-0",
"September 21, 1991 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"W,9-0",
"September 24, 1991 (Tuesday)",,Away,Wartburg,"Waverly, IA",,,"W,5-4",
"September 28, 1991 (Saturday)",,Away,Beloit,"Beloit, WI",,,"L,3-6",
"September 29, 1991 (Sunday)",,Away,Lake Forest,"Lake Forest, IL",,,"W,6-3",
"October 5, 1991 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,8-1",
"October 8, 1991 (Tuesday)",,Home,Central,"Grinnell, IA",,,"W,9-0",
"October 15, 1991 (Tuesday)",,Home,Cornell,"Grinnell, IA",,,"W,9-0",
"October 19, 1991 (Saturday)",,Neutral,MWC Tournament,"Madison, WI",,,3rd/11 Teams,
