Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 2004 (Friday)",,Home,Coe,"Grinnell, IA",,,"W,8-1",
"September 8, 2004 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,4-5",
"September 11, 2004 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"W,8-1",
"September 11, 2004 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,9-0",
"September 12, 2004 (Sunday)",,Home,Beloit,"Grinnell, IA",,,"W,9-0",
"September 18, 2004 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,9-0",
"September 18, 2004 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"W,9-0",
"September 19, 2004 (Sunday)",,Neutral,Lake Forest,"Monmouth, IL",,,"W,9-0",
"October 2, 2004 (Saturday)",,Away,Central,"Pella, IA",,,"W,7-2",
"October 2, 2004 (Saturday)",,Neutral,Augustana,"Pella, IA",,,"W,7-2",
"October 15, 2004 (Friday)",,Neutral,Carroll (MWC Tournament Semifinal),"Rockford, IL",,,"W,5-0",
"October 15, 2004 (Friday)",,Neutral,Lake Forest (MWC Tournament Championship),"Rockford, IL",,,"W,5-2",
