Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 27, 1968 (Friday)",,Home,Wabash College,"Lake Forest, IL",,,"W,4-2",
"October 2, 1968 (Wednesday)",,Home,Maryknoll Seminary,"Lake Forest, IL",,,"L,1-2",
"October 5, 1968 (Saturday)",,Home,Rockford University,"Lake Forest, IL",,,"W,9-0",
"October 9, 1968 (Wednesday)",,Away,Wheaton College (Ill.),"Wheaton, IL",,,"L,1-3",
"October 12, 1968 (Saturday)",,Home,Earlham College,"Lake Forest, IL",,,"T,0-0",
"October 19, 1968 (Saturday)",,Away,MacMurray College,"Jacksonville, IL",,,"T,2-2",
"October 23, 1968 (Wednesday)",,Home,Aurora University,"Lake Forest, IL",,,"W,6-0",
"November 1, 1968 (Friday)",,Away,Hope College,"Holland, MI",,,"L,0-2",
"November 2, 1968 (Saturday)",,Away,Calvin University,"Grand Rapids, MI",,,"L,1-3",
"November 6, 1968 (Wednesday)",,Home,University of Chicago,"Lake Forest, IL",,,"W,7-0",
