Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2017 (Friday)",4 p.m.,Away,Univ. of St. Thomas,,,,,"L,2-12 OT",Box Score
"September 3, 2017 (Sunday)",1 p.m.,Away,Macalester College,,,,,"W,1-0",Box Score
"September 8, 2017 (Friday)",5:30 p.m.,Away,Univ. of Chicago,,,,,"L,7-1",Box Score
"September 9, 2017 (Saturday)",5:30 p.m.,Neutral,Hope College,,,,,"W,2-1",Box Score
"September 13, 2017 (Wednesday)",7 p.m.,Home,Wisconsin Lutheran College,,,,,"W,8-1",Box Score
"September 16, 2017 (Saturday)",1 p.m.,Home,Carroll Univ.,,,,,"L,4-2",Box Score
"September 17, 2017 (Sunday)",7 p.m.,Home,UW-Whitewater,,,,,"T,0-02 OT",Box Score
"September 23, 2017 (Saturday)",3:30 p.m.,Away,Illinois College,,,,,"W,4-0",Box Score
"September 24, 2017 (Sunday)",3:30 p.m.,Away,Monmouth College,,,,,"W,5-0",Box Score
"September 27, 2017 (Wednesday)",7 p.m.,Home,Carthage College,,,,,"W,1-0OT",Box Score
"September 30, 2017 (Saturday)",3:30 p.m.,Away,Ripon College,,,,,"W,5-2",Box Score
"October 1, 2017 (Sunday)",2 p.m.,Away,UW-Platteville,,,,,"W,3-1",Box Score
"October 4, 2017 (Wednesday)",4:30 p.m.,Away,Lawrence Univ.,,,,,"W,4-0",Box Score
"October 8, 2017 (Sunday)",2:30 p.m.,Home,Lake Forest College,,,,,"W,2-1",Box Score
"October 14, 2017 (Saturday)",3:30 p.m.,Home,Grinnell College,,,,,"W,2-0",Box Score
"October 15, 2017 (Sunday)",3:30 p.m.,Home,Cornell College,,,,,"W,1-0",Box Score
"October 21, 2017 (Saturday)",2:30 p.m.,Away,Beloit College,,,,,"W,6-0",Box Score
"October 25, 2017 (Wednesday)",4:30 p.m.,Home,Elmhurst College,,,,,"W,1-0",Box Score
"October 28, 2017 (Saturday)",1:30 p.m.,Home,Knox College,,,,,"T,0-02 OT",Box Score
"November 3, 2017 (Friday)",1:30 p.m.,Neutral,Lake Forest College,,,,"23 Midwest Conference Tournament Jorge Prats Field - Galesburg, Ill.","L,2-1",Box Score
