Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 11, 1971 (Saturday)",,Away,"Indiana, Pa.","Indiana, Pa.",,,"L,26-7",
"September 18, 1971 (Saturday)",,Away,"St. Thomas, Minn.","St. Paul, Minn.",,,"L,28-14",
"September 25, 1971 (Saturday)",,Home,UW-Stevens Point,"De Pere, Wis. - Minahan Stadium",,,"W,25-9",
"October 2, 1971 (Saturday)",,Away,Hillsdale,"Hillsdale, Mich.",,,"L,37-21",
"October 9, 1971 (Saturday)",,Home,UW-La Crosse,"De Pere, Wis. - Minahan Stadium",,,"W,14-12",
"October 16, 1971 (Saturday)",,Away,UW-Whitewater,"Whitewater, Wis.",,,"L,38-0",
"October 23, 1971 (Saturday)",,Away,UW-Oshkosh,"Oshkosh, Wis.",,,"W,10-7",
"October 30, 1971 (Saturday)",,Home,UW-Milwaukee,"De Pere, Wis. - Minahan Stadium",,,"W,24-6",
"November 6, 1971 (Saturday)",,Home,Northern Michigan,"De Pere, Wis. - Minahan Stadium",,,"L,23-0",
"November 13, 1971 (Saturday)",,Home,St. Cloud State,"De Pere, Wis. - Minahan Stadium",,,"W,16-14",
