Unnamed: 0,Time,Athletes,Meet,Meet Date
,1:33.95,"Banks, Romeo, Warnock, Edwards",Midwest Conference Indoor Championships,"Feb 22, 2013"
,1:35.43,"Banks, Garwood, Edwards, Moorehead",Wartburg Invite,"Feb 16, 2013"
,1:35.80,"Romeo, Garwood, Hardman, Warnock",ACM Invitational,"Feb 2, 2013"
,1:35.84,"Edwards, Romeo, Garwood, Warnock",Darren Young Invitational,"Feb 9, 2013"
,1:40.28,"Edwards, Braun, Tyree, Shields",ACM Invitational,"Feb 2, 2013"
,1:40.68,"Banks, Shields, Braun, Tyree",Darren Young Invitational,"Feb 9, 2013"
