Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"February 16, 2013 (Saturday)",10:00 am,Neutral,Elmhurst College,"Davenport, IA",,,,"L,2-13",Box ScoreRecapBox Score
"February 16, 2013 (Saturday)",12:00 pm,Neutral,Dominican University,"Davenport, IA",,,,"L,0-11",Box ScoreRecap
"March 19, 2013 (Tuesday)",9:00 am ET,Neutral,Nichols College,"Fort Myers, FL/",,,Gene Cusic Collegiate Classic,"L,8-10",Box ScoreRecapBox Score
"March 19, 2013 (Tuesday)",11:00 am ET,Neutral,UMass Dartmouth,"Fort Myers, FL/",,,Gene Cusic Collegiate Classic,"L,3-7",Box ScoreRecapBox Score
"March 20, 2013 (Wednesday)",2:00 pm ET,Neutral,University of Wisconsin Oshkosh,"Cape Coral, FL/",,,Gene Cusic Collegiate Classic,"L,0-10",Box ScoreRecap
"March 20, 2013 (Wednesday)",4:00 pm ET,Neutral,NYU Polytechnic Institute,"Cape Coral, FL/",,,Gene Cusic Collegiate Classic,"L,5-9",Box ScoreRecapBox Score
"March 22, 2013 (Friday)",9:00 am ET,Neutral,Worcester State University,"Cape Coral, FL/",,,Gene Cusic Collegiate Classic,"L,1-4",Box ScoreRecapBox Score
"March 22, 2013 (Friday)",11:00 am ET,Neutral,University of Wisconsin - Superior,"Cape Coral, FL/",,,Gene Cusic Collegiate Classic,"L,0-3",Box ScoreRecapBox Score
"March 23, 2013 (Saturday)",9:00 am ET,Neutral,Hamilton College,"Fort Myers, FL/",,,Gene Cusic Collegiate Classic,"L,0-4",Box ScoreRecapBox Score
"March 23, 2013 (Saturday)",11:00 am ET,Neutral,Hamilton College,"Fort Myers, FL/",,,Gene Cusic Collegiate Classic,"W,2-1",Box ScoreRecapBox Score
"March 30, 2013 (Saturday)",1:00 pm,Home,Illinois College,"Galesburg, IL/Knox Softball Field",,,,"W,14-99 innings",Box ScoreRecapGame 1 box score
"March 30, 2013 (Saturday)",3:00 pm,Home,Illinois College,"Galesburg, IL/Knox Softball Field",,,,"W,7-3",Box ScoreRecapGame 2  box score
"April 5, 2013 (Friday)",3:00 pm,Away,Monmouth College,"Monmouth, IL",,,,"L,4-12",Box ScoreRecapGame 1 box score
"April 5, 2013 (Friday)",5:00 pm,Away,Monmouth College,"Monmouth, IL",,,,"L,3-17",Box ScoreRecapGame 2  box score
"April 7, 2013 (Sunday)",1:00 pm,Home,Lake Forest College,"Galesburg, IL",,,,"L,3-6",Box ScoreRecapGame 1 box score
"April 7, 2013 (Sunday)",3:00 pm,Home,Lake Forest College,"Galesburg, IL/Knox Softball Field",,,,"L,5-13",Box ScoreRecapGame 2  box score
"April 9, 2013 (Tuesday)",3:00 pm,Away,MacMurray College,"Jacksonville, IL",,,,"L,4-5",Box ScoreRecapGame 1 box score
"April 9, 2013 (Tuesday)",5:00 pm,Away,MacMurray College,"Jacksonville, IL",,,,"L,3-4",Box ScoreRecapGame 2  box score
"April 12, 2013 (Friday)",1:00 pm,Neutral,Lawrence University,"East Peoria, IL",,,Midwest Conference Crossover (Knox College),"L,0-11",Box ScoreRecapBox Score
"April 12, 2013 (Friday)",5:00 pm,Neutral,Carroll University,"East Peoria, IL",,,Midwest Conference Crossover (Knox College),"L,0-8",Box ScoreRecapBox Score
"April 13, 2013 (Saturday)",1:00 pm,Neutral,Beloit College,"East Peoria, IL",,,Midwest Conference Crossover (Knox College),"W,5-0",Box ScoreRecapBox Score
"April 14, 2013 (Sunday)",10:00 am,Neutral,Ripon College,"East Peoria, IL",,,Midwest Conference Crossover (Knox College),"L,1-9",Box ScoreRecapBox Score
"April 14, 2013 (Sunday)",12:00 pm,Neutral,St. Norbert College,"East Peoria, IL",,,Midwest Conference Crossover (Knox College),"L,4-8",Box ScoreRecapBox Score
"April 18, 2013 (Thursday)",3:00 pm,Home,Iowa Wesleyan College,"Galesburg, IL/Knox Softball Field",,,,Canceled,Recap
"April 18, 2013 (Thursday)",5:00 pm,Home,Iowa Wesleyan College,"Galesburg, IL/Knox Softball Field",,,,Canceled,Recap
"April 21, 2013 (Sunday)",1:00 pm,Home,Grinnell College,"Galesburg, IL/Knox Softball Field",,,,"W,8-06 innings",Box ScoreRecapGame 1 Box Score
"April 21, 2013 (Sunday)",3:00 pm,Home,Grinnell College,"Galesburg, IL/Knox Softball Field",,,,"W,6-2",Box ScoreRecapGame 2 Box Score
"April 24, 2013 (Wednesday)",3:00 pm,Home,Eureka College,"Galesburg, IL/Knox Softball Field",,,,"L,7-15",Box ScoreRecapGame 1 Box Score
"April 24, 2013 (Wednesday)",5:00 pm,Home,Eureka College,"Galesburg, IL/Knox Softball Field",,,,"L,0-6",Box ScoreRecapGame 2 Box Score
"April 27, 2013 (Saturday)",1:00 pm,Home,Cornell College - Senior Day,"Galesburg, IL/Knox Softball Field",,,,"L,0-145 innings",Box ScoreRecapGame 1 Box Score
"April 27, 2013 (Saturday)",3:00 pm,Home,Cornell College - Senior Day,"Galesburg, IL/Knox Softball Field",,,,"L,5-10",Box ScoreRecapGame 2 Box Score
"April 28, 2013 (Sunday)",1:00 pm,Away,Augustana College,"Rock Island, IL",,,,"L,0-4",Box ScoreRecapGame 1 Box Score
"April 28, 2013 (Sunday)",3:00 pm,Away,Augustana College,"Rock Island, IL",,,,"L,0-8",Box ScoreRecapGame 2 Box Score
