Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 6, 2015 (Friday)",1:00 PM,Neutral,University of Mary,"Tucson, Ariz.",,,"L,8-10",Box Score
"March 7, 2015 (Saturday)",2:00 PM,Neutral,Simpson College,"Tucson, Ariz.",,,"W,11-3",Box Score
"March 8, 2015 (Sunday)",6:00 PM,Neutral,Buena Vista,"Tucson, Ariz.",,,"L,3-11",Box Score
"March 8, 2015 (Sunday)",6:00 PM,Neutral,Buena Vista,"Tucson, Ariz.",,,"L,0-3",Box Score
"March 9, 2015 (Monday)",9:00 PM,Neutral,Wesleyan University,"Tucson, Ariz.",,,"L,2-18",Box Score
"March 11, 2015 (Wednesday)",5:30 PM,Neutral,Simpson College,"Tucson, Ariz.",,,"W,14-4",Box Score
"March 21, 2015 (Saturday)",1:00 PM,Away,North Park University,"Chicago, Ill.",,,"L,1-5",Box Score
"March 21, 2015 (Saturday)",1:00 PM,Away,North Park University,"Chicago, Ill.",,,"L,3-4",Box Score
"March 22, 2015 (Sunday)",11:00 AM,Away,North Park University,"Chicago, Ill.",,,"W,4-1",Box Score
"March 22, 2015 (Sunday)",2:00 PM,Neutral,Dominican,"Chicago, Ill.",,,"L,4-7",Box Score
"March 23, 2015 (Monday)",4:30 PM,Home,Buena Vista,Mount Vernon,,,Canceled,
"March 28, 2015 (Saturday)",1:00 PM,Home,Carroll,Mount Vernon,,,"W,3-0",Box Score
"March 28, 2015 (Saturday)",1:00 PM,Home,Carroll,Mount Vernon,,,"W,9-4",Box Score
"March 29, 2015 (Sunday)",12:00 PM,Home,Carroll,Mount Vernon,,,"W,13-10",Box Score
"April 1, 2015 (Wednesday)",3:00 PM,Away,UW-Platteville,"Platteville, Wis.",,,"L,8-20",Box Score
"April 2, 2015 (Thursday)",4:30 PM,Home,Knox College,Mount Vernon,,,"W,10-0",Box Score
"April 2, 2015 (Thursday)",4:30 PM,Home,Knox College,Mount Vernon,,,"W,11-8",Box Score
"April 4, 2015 (Saturday)",12:00 PM,Away,Knox College,"Galesburg, Ill.",,,"L,5-8",Box Score
"April 4, 2015 (Saturday)",12:00 PM,Away,Knox College,"Galesburg, Ill.",,,"W,21-2",Box Score
"April 9, 2015 (Thursday)",1:00 PM,Away,Illinois College,"Jacksonville, Ill.",,,"L,5-9",Box Score
"April 9, 2015 (Thursday)",1:00 PM,Away,Illinois College,"Jacksonville, Ill.",,,"W,12-4",Box Score
"April 10, 2015 (Friday)",10:00 AM,Away,Illinois College,"Jacksonville, Ill.",,,"L,5-11",Box Score
"April 10, 2015 (Friday)",10:00 AM,Away,Illinois College,"Jacksonville, Ill.",,,"W,13-9",Box Score
"April 15, 2015 (Wednesday)",6:00 PM,Away,University of Iowa,Iowa City,,,"L,1-9",Box Score
"April 17, 2015 (Friday)",6:45 PM,Home,Grinnell,Mount Vernon,,,"W,4-3",Box Score
"April 17, 2015 (Friday)",6:45 PM,Home,Grinnell,Mount Vernon,,,"W,5-1",Box Score
"April 18, 2015 (Saturday)",12:00 PM,Away,Grinnell,Grinnell,,,"L,1-11",Box Score
"April 18, 2015 (Saturday)",1:00 PM,Away,Grinnell,Grinnell,,,"L,2-3",Box Score
"April 21, 2015 (Tuesday)",6:00 PM,Away,Iowa Wesleyan,Mount Pleasant,,,"W,10-6",Box Score
"April 26, 2015 (Sunday)",1:00 PM,Away,Beloit,"Beloit, Wis.",,,"L,1-3",Box Score
"April 26, 2015 (Sunday)",1:00 PM,Away,Beloit,"Beloit, Wis.",,,"L,5-8",Box Score
"April 28, 2015 (Tuesday)",5:00 PM,Neutral,Coe College,Cedar Rapids,,,"L,3-6",Box Score
"April 29, 2015 (Wednesday)",7:00 PM,Away,Augustana College,"Moline, Ill.",,,"L,4-5",Box Score
"May 2, 2015 (Saturday)",12:00 PM,Away,Monmouth,"Monmouth, Ill.",,,"L,3-6",Box Score
"May 2, 2015 (Saturday)",12:00 PM,Away,Monmouth,"Monmouth, Ill.",,,"L,0-5",Box Score
"May 3, 2015 (Sunday)",2:00 PM,Home,Monmouth,Mount Vernon,,,"W,10-3",Box Score
"May 3, 2015 (Sunday)",2:00 PM,Home,Monmouth,Mount Vernon,,,"W,10-3",Box Score
"May 8, 2015 (Friday)",9:00 AM,Neutral,Ripon College,Newton,,,"L,1-2",Box Score
"May 8, 2015 (Friday)",3:30 PM,Away,Grinnell,Grinnell,,,"W,8-4",Box Score
"May 9, 2015 (Saturday)",10:00 AM,Neutral,St. Norbert,Grinnell,,,"W,8-4",Box Score
"May 9, 2015 (Saturday)",1:00 PM,Neutral,Ripon College,Grinnell,,,"W,4-2",Box Score
"May 9, 2015 (Saturday)",4:00 PM,Neutral,Ripon College,Grinnell,,,"L,0-8",Box Score
