Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 11, 1982 (Saturday)",,Home,Monmouth,"De Pere, Wis. - Minahan Stadium",,,"W,30-0",
"September 18, 1982 (Saturday)",,Away,Dubuque,"Dubuque, Iowa",,,"L,38-12",
"September 25, 1982 (Saturday)",,Away,UW-Stevens Point,"Stevens Point, Wis.",,,"L,14-7forfeited to SNC",
"October 2, 1982 (Saturday)",,Home,Adrian,"De Pere, Wis. - Minahan Stadium",,,"L,28-0",
"October 9, 1982 (Saturday)",,Home,Ripon,"De Pere, Wis. - Minahan Stadium",,,"L,17-16",
"October 16, 1982 (Saturday)",,Away,Lawrence,"Appleton, Wis.",,,"L,20-15",
"October 23, 1982 (Saturday)",,Away,UW-Oshkosh,"Oshkosh, Wis.",,,"L,28-0",
"November 6, 1982 (Saturday)",,Home,UW-Platteville,"De Pere, Wis. - Minahan Stadium",,,"L,35-15",
"November 13, 1982 (Saturday)",,Away,Michigan Tech,"Houghton, Mich.",,,"W,24-15",
"November 20, 1982 (Saturday)",,Home,Fordham,"Green Bay, Wis. - Lambeau Field",,,"W,14-10",
