Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 2, 2015 (Wednesday)",7 p.m.,Away,Marian University,"Fond du Lac, Wis.",,,,"W,3-2(25-12, 25-13, 23-25, 25-27, 18-16)",Box ScoreRecap
"September 4, 2015 (Friday)",4 p.m.,Away,UW-Platteville,"Platteville, Wis.",,,UW-Platteville Tournament,"L,2-3(22-25, 21-25, 25-19, 25-23, 10-15)",Box ScoreRecap
"September 4, 2015 (Friday)",6 p.m.,Neutral,Westminster College (MO),"Platteville, Wis.",,,UW-Platteville Tournament,"L,0-3(19-25, 13-25, 19-25)",Box ScoreRecap
"September 5, 2015 (Saturday)",10 a.m.,Neutral,Gustavus Adolphus College,"Platteville, Wis.",,,UW-Platteville Tournament,"L,1-3(27-25, 16-25, 19-25, 20-25)",Box ScoreRecap
"September 5, 2015 (Saturday)",12 p.m.,Neutral,Cornell College,"Platteville, Wis.",,,UW-Platteville Tournament,"L,0-3(23-25, 18-25, 18-25)",Box ScoreRecap
"September 11, 2015 (Friday)",3 p.m.,Neutral,Bethel University,"Stevens Point, Wis.",,,UW-Stevens Point Pointer Invitational,"L,0-3(22-25, 15-25, 16-25)",Box ScoreRecap
"September 11, 2015 (Friday)",5 p.m.,Neutral,John Carroll University,"Stevens Point, Wis.",,,UW-Stevens Point Pointer Invitational,"W,3-0(25-20, 25-17, 25-15)",Box ScoreRecap
"September 12, 2015 (Saturday)",10 a.m.,Neutral,Hamline University,"Stevens Point, Wis.",,,UW-Stevens Point Pointer Invitational,"L,1-3(25-21, 22-25, 20-25, 21-25)",Box ScoreRecap
"September 12, 2015 (Saturday)",2 p.m.,Neutral,Concordia College (Minn.),"Stevens Point, Wis.",,,UW-Stevens Point Pointer Invitational,"L,0-3(14-25, 19-25, 20-25)",Box ScoreRecap
"September 15, 2015 (Tuesday)",7 p.m.,Away,UW-Oshkosh,"Oshkosh, Wis.",,,,"L,0-3(15-25, 14-25, 13-25)",Box ScoreRecap
"September 18, 2015 (Friday)",3 p.m.,Home,St. Catherine University,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Red Hawks Invitational,"L,1-3(17-25, 20-25, 25-20, 20-25)",Box ScoreRecap
"September 18, 2015 (Friday)",7 p.m.,Home,UW-River Falls,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Red Hawks Invitational,"L,2-3(25-23, 25-23, 20-25, 23-25, 8-15)",Box ScoreRecap
"September 19, 2015 (Saturday)",12 p.m.,Home,St. Norbert College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Red Hawks Invitational,"W,3-0(26-24, 25-19, 25-17)",Box ScoreRecap
"September 19, 2015 (Saturday)",2 p.m.,Home,Saint Mary's University (Minn.),"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Red Hawks Invitational,"L,0-3(17-25, 23-25, 12-25)",Box ScoreRecap
"September 26, 2015 (Saturday)",1 p.m.,Away,Carroll University,"Waukesha, Wis.",,,,"W,3-2(25-23, 25-23, 23-25, 23-25, 16-14)",Box ScoreRecap
"September 29, 2015 (Tuesday)",7 p.m.,Away,St. Norbert College,De Pere. Wis.,,,,"W,3-2(25-22, 25-21, 24-26, 21-25, 16-14)",Box ScoreRecap
"October 3, 2015 (Saturday)",1 p.m.,Home,Illinois College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"W,3-0(25-23, 25-19, 25-23)",Box ScoreRecap
"October 9, 2015 (Friday)",7 p.m.,Away,Cornell College,"Mount Vernon, Iowa",,,,"L,0-3(21-25, 23-25, 23-25)",Box ScoreRecap
"October 10, 2015 (Saturday)",1 p.m.,Away,Grinnell College,"Grinnell, Iowa",,,,"W,3-0(25-18, 25-18, 30-28)",Box ScoreRecap
"October 16, 2015 (Friday)",7 p.m.,Home,Knox College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Play For The Cure,"W,3-1(25-16, 25-13, 23-25, 25-15)",Box ScoreRecap
"October 17, 2015 (Saturday)",1 p.m.,Home,Monmouth College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"W,3-2(25-17, 20-25, 25-9, 22-25, 15-7)",Box ScoreRecap
"October 24, 2015 (Saturday)",1 p.m.,Away,Lawrence University,"Appleton, Wis.",,,,"W,3-0(25-15, 25-11, 25-19)",Box ScoreRecap
"October 30, 2015 (Friday)",7 p.m.,Home,Beloit College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"W,3-1",Box ScoreRecap
"October 31, 2015 (Saturday)",1 p.m.,Home,Lake Forest College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"W,3-0(25-13, 25-17, 25-19)",Box ScoreRecap
"November 6, 2015 (Friday)",4:30 p.m.,Neutral,St. Norbert College,"Mount Vernon, Iowa",,,Midwest Conference Tournament,"L,1-3(19-25, 25-21, 24-26, 21-25)",Box ScoreRecap
