Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 5, 2022 (Saturday)",11 a.m. EST,Away,Anderson Univ.,"Kokomo, Ind. / Champions Park",,,,"L,11-4",Box ScoreRecapBox Score (PDF)
"March 5, 2022 (Saturday)",2 p.m. EST,Away,Anderson Univ.,"Kokomo, Ind. / Champions Park",,,,"L,20-11",Box ScoreRecapBox Score (PDF)
"March 6, 2022 (Sunday)",Noon EST,Away,Anderson Univ.,"Kokomo, Ind. / Champions Park",,,,"L,6-2",Box ScoreRecapBox Score (PDF)
"March 13, 2022 (Sunday)",2:45 p.m. EDT,Neutral,Springfield College,"Auburndale, Fla. / Lake Myrtle Park #7",,,Florida Trip,"L,5-1",Box ScoreRecapBox Score (PDF)
"March 13, 2022 (Sunday)",5:15 p.m. EDT,Neutral,Springfield College,"Auburndale, Fla. / Lake Myrtle Park #7",,,Florida Trip,"L,4-1",Box ScoreRecapBox Score (PDF)
"March 14, 2022 (Monday)",12:30 p.m. EDT,Neutral,Simpson College,"Auburndale, Fla. / Lake Myrtle Park #1",,,Florida Trip,"L,5-2",Box ScoreRecapBox Score (PDF)
"March 15, 2022 (Tuesday)",2:30 p.m. EDT,Neutral,Curry College,"Winter Haven, Fla. / Chain of Lakes #1",,,Florida Trip,"W,4-1",Box ScoreRecapBox Score (PDF)
"March 17, 2022 (Thursday)",9 a.m. EDT,Neutral,Dickinson College,"Winter Haven, Fla. / Chain of Lakes Stadium",,,Florida Trip,"L,7-5",Box ScoreRecapBox Score (PDF)
"March 17, 2022 (Thursday)",11:30 a.m. EDT,Neutral,Dickinson College,"Winter Haven, Fla. / Chain of Lakes Stadium",,,Florida Trip,No Contest (NCAA Rule 5.7.C),Recap
"March 18, 2022 (Friday)",9:15 a.m. EDT,Neutral,Greenville Univ.,"Auburndale, Fla. / Lake Myrtle Park #5",,,Florida Trip,"W,4-3",Box ScoreRecapBox Score (PDF)
"March 19, 2022 (Saturday)",10 a.m. EDT,Neutral,Knox College,"Winter Haven, Fla. / Chain of Lakes #3",,,Florida Trip,"W,18-2",Box ScoreRecapBox Score (PDF)
"April 3, 2022 (Sunday)",Noon,Home,Aurora Univ.,"De Pere, Wis./Mel Nicks Sports Complex",,,,"W,10-7",Box ScoreRecapBox Score (PDF)
"April 3, 2022 (Sunday)",2:30 p.m.,Home,Aurora Univ.,"De Pere, Wis./Mel Nicks Sports Complex",,,,"L,12-7",Box ScoreRecapBox Score (PDF)
"April 4, 2022 (Monday)",1 p.m.,Away,Concordia Univ. Chicago,"River Forest, Ill.",,,,"W,11-1",Box ScoreRecapBox Score (PDF)
"April 4, 2022 (Monday)",3:30 p.m.,Away,Concordia Univ. Chicago,"River Forest, Ill.",,,,"L,5-3",Box ScoreRecapBox Score (PDF)
"April 9, 2022 (Saturday)",Noon,Home,Dominican Univ.,"De Pere, Wis./Mel Nicks Sports Complex",,,,"W,7-3",Box ScoreRecapBox Score (PDF)
"April 9, 2022 (Saturday)",3 p.m.,Home,Dominican Univ.,"De Pere, Wis./Mel Nicks Sports Complex",,,,"W,8-4",Box ScoreRecapBox Score (PDF)
"April 10, 2022 (Sunday)",Noon,Away,Illinois Institute of Technology,"Chicago, Ill.",,,,"W,11-5",Box ScoreRecapBox Score (PDF)
"April 10, 2022 (Sunday)",3 p.m.,Away,Illinois Institute of Technology,"Chicago, Ill.",,,,"W,11-7",Box ScoreRecapBox Score (PDF)
"April 16, 2022 (Saturday)",Noon,Home,Lakeland Univ.,"De Pere, Wis./Mel Nicks Sports Complex",,,,"W,5-2",Box ScoreRecapBox Score (PDF)
"April 16, 2022 (Saturday)",3 p.m.,Home,Lakeland Univ.,"De Pere, Wis./Mel Nicks Sports Complex",,,,"L,2-0",Box ScoreRecapBox Score (PDF)
"April 22, 2022 (Friday)",1 p.m.,Home,Benedictine Univ.,"De Pere, Wis./Mel Nicks Sports Complex",,,,"L,10-0",Box ScoreRecapBox Score (PDF)
"April 22, 2022 (Friday)",4 p.m.,Home,Benedictine Univ.,"De Pere, Wis./Mel Nicks Sports Complex",,,,"L,15-0",Box ScoreRecapBox Score (PDF)
"April 23, 2022 (Saturday)",Noon,Home,Concordia Univ. (Wis.),"De Pere, Wis./Mel Nicks Sports Complex",,,,"W,9-6",Box ScoreRecapBox Score (PDF)
"April 23, 2022 (Saturday)",3 p.m.,Home,Concordia Univ. (Wis.),"De Pere, Wis./Mel Nicks Sports Complex",,,,"W,12-9",Box ScoreRecapBox Score (PDF)
"April 27, 2022 (Wednesday)",1 p.m.,Away,Rockford Univ,"Loves Park, Ill.",,,,"W,6-2(10 inn.)",Box ScoreRecapBox Score (PDF)
"April 27, 2022 (Wednesday)",4 p.m.,Away,Rockford Univ,"Loves Park, Ill.",,,,"W,8-4",Box ScoreRecapBox Score (PDF)
"May 1, 2022 (Sunday)",Noon,Home,Marian Univ.,"De Pere, Wis./Mel Nicks Sports Complex",,,,"L,15-3",Box ScoreRecapBox Score (PDF)
"May 1, 2022 (Sunday)",3 p.m.,Home,Marian Univ.,"De Pere, Wis./Mel Nicks Sports Complex",,,,"L,16-7",Box ScoreRecapBox Score (PDF)
"May 2, 2022 (Monday)",4 p.m.,Away,Edgewood College,"Verona, Wis.",,,,"W,4-3",Box ScoreRecapBox Score (PDF)
"May 2, 2022 (Monday)",7 p.m.,Away,Edgewood College,"Verona, Wis.",,,,"W,5-3",Box ScoreRecapBox Score (PDF)
"May 6, 2022 (Friday)",Noon,Away,Wisconsin Lutheran College,"Milwaukee, Wis.",,,,"L,2-0",Box ScoreRecapBox Score (PDF)
"May 6, 2022 (Friday)",3 p.m.,Away,Wisconsin Lutheran College,"Milwaukee, Wis.",,,,"W,4-1",Box ScoreRecapBox Score (PDF)
"May 7, 2022 (Saturday)",Noon,Away,Milwaukee School of Engineering,"Glendale, Wis.",,,,"L,21-3",Box ScoreRecapBox Score (PDF)
"May 7, 2022 (Saturday)",3 p.m.,Away,Milwaukee School of Engineering,"Glendale, Wis.",,,,"L,14-2",Box ScoreRecapBox Score (PDF)
"May 12, 2022 (Thursday)",1 p.m.,Neutral,Edgewood College,"Mequon, Wis. / Kapco Park",,,Northern Athletics Collegiate Conference Tournament,"W,7-4",Box ScoreRecapBox Score (PDF)
"May 12, 2022 (Thursday)",7 p.m.,Neutral,Aurora Univ.,"Mequon, Wis. / Kapco Park",,,Northern Athletics Collegiate Conference Tournament,"W,7-6(10 inn.)",Box ScoreRecapBox Score (PDF)
"May 13, 2022 (Friday)",8 p.m.,Neutral,Milwaukee School of Engineering,"Mequon, Wis. / Kapco Park",,,Northern Athletics Collegiate Conference Tournament,"L,10-0",Box ScoreRecapBox Score (PDF)
"May 14, 2022 (Saturday)",10 a.m.,Neutral,Edgewood College,"Mequon, Wis, / Kapco Park",,,Northern Athletics Collegiate Conference Tournament,"L,12-7",Box ScoreRecapBox Score (PDF)
