Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 2, 2016 (Friday)",7 p.m.,Home,UW-River Falls,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Ripon College Quadrangular,"W,3-1(25-22, 19-25, 25-15, 25-14)",Box ScoreRecapTournament Page
"September 3, 2016 (Saturday)",10 a.m.,Home,Alverno College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Ripon College Quadrangular,"W,3-0(25-7, 25-7, 25-13)",Box ScoreRecapTournament Page
"September 3, 2016 (Saturday)",12:30 p.m.,Home,North Central College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Ripon College Quadrangular,"W,3-0(25-22, 25-13, 25-13)",Box ScoreRecapTournament Page
"September 7, 2016 (Wednesday)",7 p.m.,Away,Milwaukee School of Engineering,"Milwaukee, Wis.",,,,"W,3-0(25-18, 25-16, 25-18)",Box ScoreRecap
"September 9, 2016 (Friday)",2 p.m.,Neutral,Aurora University,"Stevens Point, Wis./ Quandt Gym",,,UW-Stevens Point Pointer Invitational,"W,3-1(23-25, 25-18, 25-19, 25-21)",Box ScoreRecapTournament Page
"September 9, 2016 (Friday)",6 p.m.,Neutral,Bethel University,"Stevens Point, Wis./ Quandt Gym",,,UW-Stevens Point Pointer Invitational,"L,0-3(15-25, 14-25, 10-25)",Box ScoreRecapTournament Page
"September 10, 2016 (Saturday)",10 a.m.,Neutral,Bethany Lutheran College,"Stevens Point, Wis./ Berg Gym",,,UW-Stevens Point Pointer Invitational,"W,3-0(25-23, 25-14, 25-21)",Box ScoreRecapTournament Page
"September 10, 2016 (Saturday)",2 p.m.,Neutral,Macalester College,"Stevens Point, Wis./ Berg Gym",,,UW-Stevens Point Pointer Invitational,"L,2-3(25-15, 20-25, 22-25, 25-17, 8-15)",Box ScoreRecapTournament Page
"September 13, 2016 (Tuesday)",7 p.m.,Home,UW-Oshkosh,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"L,0-3(17-25, 18-25, 13-25)",Box ScoreRecap
"September 16, 2016 (Friday)",3 p.m.,Home,St. Catherine University,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Red Hawks Invitational,"W,3-2(20-25, 25-22, 20-25, 25-18, 15-9)",Box ScoreRecapTournament Page
"September 16, 2016 (Friday)",7 p.m.,Home,University of Dubuque,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Red Hawks Invitational,"W,3-1(18-25, 25-15, 25-21, 25-22)",Box ScoreRecapTournament Page
"September 17, 2016 (Saturday)",12 p.m.,Home,Alverno College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Red Hawks Invitational,"W,3-0(25-18, 25-13, 32-30)",Box ScoreRecapTournament Page
"September 17, 2016 (Saturday)",2 p.m.,Home,Saint Mary's University (Minn.),"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Red Hawks Invitational,"L,1-3(17-25, 19-25, 25-20, 23-25)",Box ScoreRecapTournament Page
"September 24, 2016 (Saturday)",11 a.m.,Away,North Central College,"Naperville, Ill.",,,North Central College Triangular,"L,0-3(14-25, 18-25, 19-25)",Box ScoreRecap
"September 24, 2016 (Saturday)",1 p.m.,Neutral,Illinois Institute of Technology,"Naperville, Ill.",,,North Central College Triangular,"W,3-1(25-11, 25-15, 21-25, 25-13)",Box ScoreRecap
"September 30, 2016 (Friday)",7 p.m.,Away,Lake Forest College,"Lake Forest, Ill.",,,,"W,3-1(25-17, 19-25, 26-24, 25-22)",Box ScoreRecap
"October 1, 2016 (Saturday)",12 p.m.,Away,Grinnell College,"Grinnell, Iowa",,,,"L,1-3(22-25, 22-25, 25-19, 18-25)",Box ScoreRecap
"October 1, 2016 (Saturday)",2 p.m.,Neutral,North Central University (MN),"Grinnell, Iowa",,,,"W,3-0(25-14, 26-24, 25-17)",Box ScoreRecap
"October 7, 2016 (Friday)",7 p.m.,Home,Illinois College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"W,3-1(25-18, 25-21, 19-25, 25-20)",Box ScoreRecap
"October 8, 2016 (Saturday)",1 p.m.,Home,Monmouth College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"W,3-0(25-10, 25-22, 25-19)",Box ScoreRecap
"October 14, 2016 (Friday)",7 p.m.,Home,Beloit College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"W,3-1(25-16, 25-12, 17-25, 25-14)",Box ScoreRecap
"October 15, 2016 (Saturday)",1 p.m.,Away,Lawrence University,"Appleton, Wis.",,,,"L,1-3(23-25, 27-25, 20-25, 15-25)",Box ScoreRecap
"October 21, 2016 (Friday)",7 p.m.,Away,Cornell College,"Mount Vernon, Iowa",,,,"L,0-3(15-25, 8-25, 19-25)",Box ScoreRecap
"October 22, 2016 (Saturday)",1 p.m.,Away,Knox College,"Galesburg, Ill.",,,,"W,3-0(25-17, 25-19, 25-16)",Box ScoreRecap
"October 26, 2016 (Wednesday)",7 p.m.,Home,St. Norbert College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"L,0-3(18-25, 21-25, 15-25)",Box ScoreRecap
"October 28, 2016 (Friday)",7 p.m.,Home,Marian University,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Senior Day,"W,3-0(25-14, 25-13, 25-23)",Box ScoreRecap
