Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 2, 1979 (Friday)",,Away,Northern Iowa,"Cedar Falls, IA",,,"L,0-9",
"March 7, 1979 (Wednesday)",,Home,William Penn,"Grinnell, IA",,,"W,8-1",
"March 11, 1979 (Sunday)",,Home,Cornell,"Grinnell, IA",,,"L,2-7",
"March 11, 1979 (Sunday)",,Home,Simpson,"Grinnell, IA",,,"W,8-1",
"April 6, 1979 (Friday)",,Home,Augustana,"Grinnell, IA",,,"L,0-9",
"April 11, 1979 (Wednesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,1-8",
"April 13, 1979 (Friday)",,Away,Carleton,"Northfield, MN",,,"L,1-8",
"April 14, 1979 (Saturday)",,Away,St. Olaf,"Northfield, MN",,,"L,3-6",
"April 17, 1979 (Tuesday)",,Home,Loras,"Grinnell, IA",,,"W,8-1",
"April 20, 1979 (Friday)",,Neutral,Cornell,"Waverly, IA",,,"L,3-6",
"April 20, 1979 (Friday)",,Away,Wartburg,"Waverly, IA",,,"W,7-2",
"April 20, 1979 (Friday)",,Neutral,Central,"Waverly, IA",,,"L,2-7",
"April 20, 1979 (Friday)",,Neutral,Coe,"Waverly, IA",,,"L,4-5",
"April 20, 1979 (Friday)",,Neutral,Luther,"Waverly, IA",,,"L,2-7",
"April 27, 1979 (Friday)",,Away,Cornell Invitational,"Mount Vernon, IA",,,T4th/8 Teams,
"May 9, 1979 (Wednesday)",,Away,Monmouth,"Monmouth, IL",,,"W,9-0",
"May 11, 1979 (Friday)",,Away,Midwest Conference Tournament,"Mount Vernon, IA",,,8th/11 Teams,
