Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2007 (Saturday)",6 pm,Away,Washington University in St. Louis,"St. Louis, MO",,,"L,28-41",
"September 8, 2007 (Saturday)",1:30 pm,Home,Ripon College,"Lake Forest, IL",,,"L,27-34",
"September 15, 2007 (Saturday)",1 pm,Away,Illinois College,"Jacksonville, IL",,,"L,13-37",
"September 22, 2007 (Saturday)",1:30 pm,Home,St. Norbert College,"Lake Forest, IL",,,"L,6-36",
"September 29, 2007 (Saturday)",1:30 pm,Away,Beloit College,"Beloit, WI",,,"W,44-36",
"October 6, 2007 (Saturday)",1:30 pm,Home,Lawrence University,"Lake Forest, IL",,,"W,30-19",
"October 13, 2007 (Saturday)",1:30 pm,Away,Grinnell College,"Grinnell, IA",,,"W,28-14",
"October 20, 2007 (Saturday)",1:30 pm,Home,Monmouth College,"Lake Forest, IL",,,"L,19-41",
"October 27, 2007 (Saturday)",1:30 pm,Home,Knox College,"Lake Forest, IL",,,"W,34-9",
"November 3, 2007 (Saturday)",6 pm,Away,Carroll Univerity,"Waukesha, WI",,,"W,26-25",
