Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 7, 2024 (Saturday)",1:00 p.m.,Home,Wisconsin Lutheran College,"Lake Forest, IL/Farwell Field",,,Heroes Day,"W,21-7",Box ScoreRecapProgram
"September 14, 2024 (Saturday)",1:00 p.m.,Home,Illinois College,"Lake Forest, IL/Farwell Field",,,,"W,42-35",Box ScoreRecapProgram
"September 21, 2024 (Saturday)",1:00 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"W,28-19",Box ScoreRecap
"October 5, 2024 (Saturday)",2:00 p.m.,Home,Knox College,"Lake Forest, IL/Farwell Field",,,Homecoming,"W,42-0",Box ScoreRecapProgramGallery
"October 12, 2024 (Saturday)",12:00 p.m.,Away,Lawrence University,"Appleton, WI",,,,"W,54-7",Box ScoreRecap
"October 19, 2024 (Saturday)",1:00 p.m.,Away,Grinnell College,"Grinnell, IA",,,,"W,42-22",Box ScoreRecap
"October 26, 2024 (Saturday)",1:00 p.m.,Home,Ripon College,"Lake Forest, IL/Farwell Field",,,,"W,66-0",Box ScoreRecapProgramGallery 1Gallery 2
"November 2, 2024 (Saturday)",1:00 p.m.,Away,Beloit College,"Beloit, WI",,,,"W,62-17",Box ScoreRecap
"November 9, 2024 (Saturday)",12:00 p.m.,Home,Monmouth College,"Lake Forest, IL/Farwell Field",,,Senior Day/Parents Day,"W,35-28",Box ScoreRecapProgramGallery
"November 16, 2024 (Saturday)",1:00 p.m.,Away,University of Chicago,"Chicago, IL",,,,"W,28-9",Box ScoreRecap
"November 30, 2024 (Saturday)",12:00 p.m.,Away,Bethel University,"St. Paul, MN",,,NCAA Division III Tournament,"L,21-48",Box ScoreRecap
