Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 14, 2009 (Saturday)",,Away,Augustana,"Moline, IL",,,"W,6-3",
"February 14, 2009 (Saturday)",,Neutral,St. Norbert,"Moline, IL",,,"W,9-0",
"February 15, 2009 (Sunday)",,Home,Nebraska Wesleyan,"Grinnell, IA",,,"W,8-1",
"February 21, 2009 (Saturday)",,Neutral,Kalamazoo,"Griffith, IN",,,"L,2-7",
"February 22, 2009 (Sunday)",,Away,Chicago,"Homestead, IL",,,"L,2-7",
"February 28, 2009 (Saturday)",,Home,Graceland,"Grinnell, IA",,,"L,2-7",
"February 28, 2009 (Saturday)",,Home,UW-Whitewater,"Grinnell, IA",,,"W,5-4",
"March 7, 2009 (Saturday)",,Away,Gustavus Adolphus,"St. Peter, MN",,,"L,1-8",
"March 16, 2009 (Monday)",,Neutral,Tufts,"Orlando, FL",,,"L,3-6",
"March 16, 2009 (Monday)",,Neutral,Roger Williams,"Orlando, FL",,,"W,8-1",
"March 17, 2009 (Tuesday)",,Neutral,Le Tourneau,"Orlando, FL",,,"W,5-3",
"March 19, 2009 (Thursday)",,Neutral,Carthage,"Orlando, FL",,,"W,9-0",
"March 20, 2009 (Friday)",,Neutral,Georgetown College,"Orlando, FL",,,"L,4-5",
"March 20, 2009 (Friday)",,Neutral,North Central,"Orlando, FL",,,"W,9-0",
"March 28, 2009 (Saturday)",,Neutral,Lake Forest,"Jacksonville, IL",,,"W,9-0",
"March 28, 2009 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,9-0",
"March 29, 2009 (Sunday)",,Away,Washington University,"St. Louis, MO",,,"L,1-8",
"April 3, 2009 (Friday)",,Home,Ripon,"Grinnell, IA",,,"W,9-0",
"April 4, 2009 (Saturday)",,Home,Lawrence,"Grinnell, IA",,,"W,9-0",
"April 4, 2009 (Saturday)",,Home,Carleton,"Grinnell, IA",,,"W,5-4",
"April 11, 2009 (Saturday)",,Away,Coe,"Cedar Rapids, IA",,,"L,3-6",
"April 15, 2009 (Wednesday)",,Home,Central,"Grinnell, IA",,,"W,9-0",
"April 17, 2009 (Friday)",,Away,Monmouth,"Monmouth, IL",,,"W,8-1",
"April 18, 2009 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,9-0",
"April 25, 2009 (Saturday)",,Neutral,Luther,"Rochester, MN",,,"L,4-5",
"May 1, 2009 (Friday)",,Neutral,Lawrence (MWC Tournament Semifinal),"Madison, WI",,,"W,5-0",
"May 1, 2009 (Friday)",,Neutral,Monmouth (MWC Tournament Championship),"Madison, WI",,,"W,5-1",
"May 2, 2009 (Saturday)",,Neutral,Midwest Conference Tournament,"Madison, WI",,,1st/10 Teams,
"May 9, 2009 (Saturday)",,Neutral,DePauw (NCAA D-III Tournament First Round),"St. Louis, MO",,,"L,2-5",
