Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 22, 2018 (Wednesday)",5:00 pm,Away,Concordia University Chicago,"River Forest, IL",,,Scrimmage,,History
"August 31, 2018 (Friday)",9:00 pm,Away,Chapman University,"Orange, CA",,,,"W,2-0",Box ScoreRecap
"September 1, 2018 (Saturday)",9:00 pm,Away,Occidental College,"Los Angeles, CA",,,,"L,1-2",Box ScoreRecap
"September 6, 2018 (Thursday)",4:00 pm,Away,University of Chicago,"Chicago, IL",,,,"L,0-3",Box ScoreRecap
"September 8, 2018 (Saturday)",2:00 pm,Home,Simpson College,"Galesburg, IL/Jorge Prats Field",,,,"W,2-0",Box ScoreRecap
"September 11, 2018 (Tuesday)",5:00 pm,Away,Central College,"Pella, IA",,,,"T,1-12 OT",Box ScoreRecap
"September 16, 2018 (Sunday)",2:00 pm,Away,Marian University,"Fon du Lac, WI",,,,"W,3-1",Box ScoreRecap
"September 19, 2018 (Wednesday)",6:00 pm,Away,University of Wisconsin-Whitewater,"Whitewater, WI",,,,"T,0-0",Box ScoreRecap
"September 22, 2018 (Saturday)",1:30 pm,Home,Illinois College,"Galesburg, IL/Jorge Prats Field",,,,"W,7-0",Box ScoreRecap
"September 23, 2018 (Sunday)",3:00 pm,Home,University of Wisconsin-Platteville,"Galesburg, IL/Jorge Prats Field",,,,"W,3-2",Box ScoreRecap
"September 29, 2018 (Saturday)",1:30 pm,Home,Ripon College,"Galesburg, IL/Jorge Prats Field",,,,"W,3-2",Box ScoreRecap
"September 30, 2018 (Sunday)",1:30 pm,Home,St. Norbert College,"Galesburg, IL/Jorge Prats Field",,,,"W,4-1",Box ScoreRecap
"October 6, 2018 (Saturday)",2:30 pm,Away,Grinnell College,"Grinnell, IA",,,,"W,2-1OT",Box ScoreRecap
"October 10, 2018 (Wednesday)",7:30 pm,Away,Millikin University,"Decatur, IL",,,,"L,0-1",Box ScoreRecap
"October 13, 2018 (Saturday)",1:30 pm,Away,Beloit College,"Beloit, WI",,,,"W,2-1",Box ScoreRecap
"October 14, 2018 (Sunday)",1:30 pm,Away,Lake Forest College,"Lake Forest, IL",,,,"L,0-1",Box ScoreRecap
"October 20, 2018 (Saturday)",2:30 pm,Away,Lawrence University,"Appleton, WI",,,,"W,4-0",Box ScoreRecap
"October 23, 2018 (Tuesday)",4:00 pm,Home,Monmouth College,"Galesburg, IL/Jorge Prats Field",,,,"W,2-1",Box ScoreRecap
"October 27, 2018 (Saturday)",1:30 pm,Home,Cornell College,"Galesburg, IL/Jorge Prats Field",,,Senior Day,"W,3-0",Box ScoreRecap
"November 2, 2018 (Friday)",11:00 am,Neutral,Ripon College,"Galesburg, IL/Jorge Prats Field",,,Midwest Conference Tournament,"T,1-1Knox advances on PK's",Box ScoreRecap
"November 2, 2018 (Friday)",2:00 pm,Neutral,Midwest Conference,"Galesburg, IL/Jorge Prats Field",,,Midwest Conference Tournament,,WatchLive StatsHistory
"November 3, 2018 (Saturday)",2:00 pm,Neutral,St. Norbert College,"Galesburg, IL/Jorge Prats Field",,,Midwest Conference Tournament,"W,2-1",Box ScoreRecap
"November 10, 2018 (Saturday)",11:00 am,Neutral,University of St. Thomas,"La Crosse, WI",,,NCAA Tournament,"L,0-1",Box ScoreRecap
