Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 4, 2013 (Monday)",10:00 am,Neutral,Fontbonne University,"Lenz Fld, Jacksonville, Ill.",,,,Canceled,
"March 4, 2013 (Monday)",1:00 pm,Neutral,University of Wisconsin-Platteville,"Lenz Fld, Jacksonville, Ill.",,,,Canceled,
"March 10, 2013 (Sunday)",10:00 am ET,Neutral,MacMurray College,"Ft. Myers, FL/ Player Development Complex",,,Gene Cusic Collegiate Classic,"L,4-5",Box Score
"March 10, 2013 (Sunday)",1:00 pm ET,Neutral,MacMurray College,"Ft. Myers, Fla./ Player Development Complex",,,Gene Cusic Collegiate Classic,"L,2-8",Box Score
"March 11, 2013 (Monday)",1:00 pm ET,Neutral,Wheaton College,"Ft. Myers, Fla./ Terry Park",,,Gene Cusic Collegiate Classic,"W,7-6",Box ScoreRecap
"March 12, 2013 (Tuesday)",10:00 am,Neutral,Lakeland College,"Ft. Myers, Fla./ Terry Park",,,Gene Cusic Collegiate Classic,"L,5-7",Box ScoreRecap
"March 13, 2013 (Wednesday)",7:00 pm ET,Neutral,"St. Joseph's College (Long Island,NY)","Ft. Myers, Fla./ Terry Park",,,Gene Cusic Collegiate Classic,"L,5-7",Box Score
"March 14, 2013 (Thursday)",10:00 am ET,Neutral,Rockford College,"Ft. Myers, Fla./ Player Development Complex",,,Gene Cusic Collegiate Classic,"W,12-10",Box ScoreRecap
"March 15, 2013 (Friday)",10:00 am ET,Neutral,Elms College,"Ft. Myers, Fla./ Player Development Complex",,,Gene Cusic Collegiate Classic,"L,1-5",Box ScoreRecap
"March 16, 2013 (Saturday)",10:00 am ET,Neutral,St. Lawrence University,"Ft. Myers, Fla./ Terry Park",,,Gene Cusic Collegiate Classic,"L,7-9",Box Score
"March 19, 2013 (Tuesday)",3:00 pm,Home,University of Illinois Springfield,"Monmouth, Ill./Glasgow Field",,,,Canceled,
"March 22, 2013 (Friday)",3:00 pm,Neutral,University of Wisconsin-Platteville,"Rock Island, Ill.",,,Augustana Invitational,Canceled,
"March 23, 2013 (Saturday)",1:00 pm,Home,Loras College,"Monmouth, Ill./Glasgow Field",,,,"L,4-6",Box ScoreRecap
"March 23, 2013 (Saturday)",3:00 pm,Home,Loras College,"Monmouth, Ill./Glasgow Field",,,,"L,3-5",Box ScoreRecap
"March 23, 2013 (Saturday)",6:00 pm,Neutral,Aurora University,"Rock Island, Ill.",,,Augustana Invitational,Canceled,
"March 27, 2013 (Wednesday)",2:00 pm,Home,Loras College,"Monmouth, Ill./Glasgow Field",,,,Canceled,
"March 28, 2013 (Thursday)",2:00 pm,Home,Loras College,"Monmouth, Ill./Glasgow Field",,,,"L,2-5",Box ScoreRecap
"March 30, 2013 (Saturday)",12:00 pm,Away,Iowa Wesleyan College,"Mount Pleasant, IA",,,,"L,1-4",Box ScoreRecap
"March 30, 2013 (Saturday)",3:00 pm,Away,Iowa Wesleyan College,"Mount Pleasant, IA",,,,"L,2-3",Box ScoreRecap
"April 1, 2013 (Monday)",3:00 pm,Home,Iowa Wesleyan College,"Monmouth, Ill./Glasgow Field",,,,,History
"April 3, 2013 (Wednesday)",4:30 pm,Away,Robert Morris University (Ill.)-Springfield,"Springfield, IL",,,,"W,10-1",Box ScoreRecap
"April 5, 2013 (Friday)",12:00 pm,Away,Illinois College,"Jacksonville, IL",,,,"L,3-12",Box ScoreRecap
"April 5, 2013 (Friday)",2:00 pm,Away,Illinois College,"Jacksonville, IL",,,,"L,2-3",Box ScoreRecap
"April 6, 2013 (Saturday)",12:00 pm,Home,Illinois College,"Monmouth, Ill./Glasgow Field",,,,"W,6-5",Box ScoreRecap
"April 6, 2013 (Saturday)",2:00 pm,Home,Illinois College,"Monmouth, Ill./Glasgow Field",,,,"L,7-8",Box ScoreRecap
"April 10, 2013 (Wednesday)",3:00 pm,Home,Iowa Wesleyan College,"Monmouth, Ill./Glasgow Field",,,,Canceled,
"April 13, 2013 (Saturday)",3:30 pm,Home,St. Norbert College,"Monmouth, Ill./Glasgow Field",,,,"W,4-2",Box ScoreRecap
"April 14, 2013 (Sunday)",10:00 am,Home,St. Norbert College,"Monmouth, Ill./Glasgow Field",,,,"L,1-5",Box ScoreRecap
"April 14, 2013 (Sunday)",1:00 pm,Home,University of Chicago,"Monmouth, Ill./Glasgow Field",,,,"L,4-22",Box ScoreRecap
"April 16, 2013 (Tuesday)",3:00 pm,Home,Illinois Wesleyan University,"Monmouth, Ill./Glasgow Field",,,,"L,5-8",Box ScoreRecap
"April 20, 2013 (Saturday)",12:00 pm,Away,Knox College,"Galesburg, IL",,,,"L,4-5",Box ScoreRecap
"April 20, 2013 (Saturday)",2:00 pm,Away,Knox College,"Galesburg, IL",,,,"L,3-4",Box ScoreRecap
