0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Mount Mercy Invitational,"Aug 29-30, 2015",2,86-94=180,+36,13th/36
Luther Sail Classic,9/4-5/2015,2,85-81=166,+22,t-14th/67
Wartburg College Fall Invite,"Sep 12-13, 2015",2,84-88=172,+28,t-42nd/94
Grinnell College Invitational,"Sep 27, 2015",1,91,+19,t-19th/24
Midwest Conference Championship,10/2-4/2015,3,96-89-90=275,+56,9th/40
IWU Kathy Niepagen Spring Fling,4/16-17/2016,2,95-84=179,+35,t-91st/108
SEASON TOTALS,SEASON TOTALS,12,1063 Avg. 88.6,+16,-
