0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Mount Mercy Invitational,"Aug 29-30, 2015",2,76-82=158,+14,2nd/36
Luther Sail Classic,9/4-5/2015,2,74-77=151,+7,3rd/67
Wartburg College Fall Invite,"Sep 12-13, 2015",2,75-76=151,+7,4th/94
Grinnell College Invitational,"Sep 27, 2015",1,77,+5,t-3rd/24
Midwest Conference Championship,10/2-4/2015,3,80-77-78=235,+16,1st/40
Washington (Mo.) Spring Invitational,"April 2-3, 2016",2,88-80=168,+28,t-26th/70
IWU Kathy Niepagen Spring Fling,4/16-17/2016,2,72-77=149,+5,t-5th/108
SEASON TOTALS,SEASON TOTALS,14,1089 Avg. 77.8,+6,-
