0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Mount Mercy Invitational,"Aug 29-30, 2015",2,96-91=187,+43,t-18th/36
Luther Sail Classic,9/4-5/2015,2,96-86=182,+38,40th/67
Wartburg College Fall Invite,"Sep 12-13, 2015",2,89-88=177,+33,t-53rd/94
Grinnell College Invitational,"Sep 27, 2015",1,84,+12,t-9th/24
Midwest Conference Championship,10/2-4/2015,3,95-89-97=281,+62,16th/40
IWU Kathy Niepagen Spring Fling,4/16-17/2016,2,86-84=170,+26,t-74th/108
SEASON TOTALS,SEASON TOTALS,12,1081 Avg. 90.1,+18,-
