0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Mount Mercy Invitational,"Aug 29-30, 2015",2,74-70=144,E,1st/36
Luther Sail Classic,9/4-5/2015,2,76-71=147,+3,1st/67
Wartburg College Fall Invite,"Sep 12-13, 2015",2,71-72=143,-1,1st/94
Grinnell College Invitational,"Sep 27, 2015",1,77,+5,t-3rd/24
Midwest Conference Championship,10/2-4/2015,3,81-79-81=241,+22,2nd/40
Washington (Mo.) Spring Invitational,"April 2-3, 2016",2,85-84=169,+29,28th/70
IWU Kathy Niepagen Spring Fling,4/16-17/2016,2,74-70=144,E,1st/108
SEASON TOTALS,SEASON TOTALS,14,1065 Avg. 76.1,+4,-
