Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 13, 1980 (Saturday)",,Away,Rockford University,"Rockford, IL",,,,"T,2-2",
"September 20, 1980 (Saturday)",,Home,Trinity International University (Ill.),"Lake Forest, IL",,,,"W,3-1",
"September 25, 1980 (Thursday)",,Home,Colorado College,"Lake Forest, IL",,,,"W,1-0",
"October 1, 1980 (Wednesday)",,Away,Beloit College,"Beloit, WI",,,,"W,4-2",
"October 4, 1980 (Saturday)",,Home,Lawrence University,"Lake Forest, IL",,,,"W,5-0",
"October 8, 1980 (Wednesday)",,Home,Illinois Institute of Technology,"Lake Forest, IL",,,,"W,3-1",
"October 11, 1980 (Saturday)",,Away,Aurora University,"Aurora, IL",,,,"L,1-3",
"October 15, 1980 (Wednesday)",,Home,Parkside,"Lake Forest, IL",,,,"W,3-1",
"October 21, 1980 (Tuesday)",,Home,University of Chicago,"Lake Forest, IL",,,,"W,3-1",
"October 25, 1980 (Saturday)",,Home,Carleton College,"Lake Forest, IL",,,,"W,2-1",
"October 29, 1980 (Wednesday)",,Away,Ripon College,"Ripon, WI",,,,"W,5-0",
"November 1, 1980 (Saturday)",,Away,Grinnell College,"Grinnell, IA",,,Midwest Conference Tournament,"W,2-0",
"November 5, 1980 (Wednesday)",,Away,MacMurray College,"Jacksonville, IL",,,NCAA Division III Tournament,"L,1-2",
