Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 2, 2006 (Saturday)",,Home,Northwestern (MN),Mount Vernon,,,"W,30-14",
"September 9, 2006 (Saturday)",,Away,Alma,"Alma, MI",,,"W,32-31",
"September 16, 2006 (Saturday)",,Away,Dubuque,Dubuque,,,"L,14-32",
"September 23, 2006 (Saturday)",,Home,Simpson,Mount Vernon,,,"L,7-34",
"September 30, 2006 (Saturday)",,Home,Buena Vista,Mount Vernon,,,"L,0-16",
"October 7, 2006 (Saturday)",,Away,Loras,Dubuque,,,"L,14-21",
"October 21, 2006 (Saturday)",,Home,Central,Mount Vernon,,,"L,7-34",
"October 28, 2006 (Saturday)",,Away,Luther,Decorah,,,"L,6-37",
"November 4, 2006 (Saturday)",,Away,Wartburg,Waverly,,,"L,7-41",
"November 11, 2006 (Saturday)",,Home,Coe,Mount Vernon,,,"L,14-31",
