Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2001 (Saturday)",,Home,Augsburg College,"Grinnell, IA",,,"W,1-0",
"September 5, 2001 (Wednesday)",,Away,Simpson,"Indianola, IA",,,"L,0-3",
"September 8, 2001 (Saturday)",,Away,Beloit,"Beloit, WI",,,"W,3-2",
"September 11, 2001 (Tuesday)",,Home,Knox,"Grinnell, IA",,,"W,5-0",
"September 22, 2001 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,0-2",
"September 23, 2001 (Sunday)",,Away,St. Norbert,"De Pere, WI",,,"T,1-1",
"September 29, 2001 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"W,2-1",
"September 30, 2001 (Sunday)",,Away,Aurora,"Aurora, IL",,,"L,1-2",
"October 4, 2001 (Thursday)",,Away,Central,"Pella, IA",,,"W,5-1",
"October 7, 2001 (Sunday)",,Away,St. Olaf,"Northfield, MN",,,"L,0-3",
"October 10, 2001 (Wednesday)",,Home,Illinois College,"Grinnell, IA",,,"W,5-1",
"October 13, 2001 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"W,4-1",
"October 14, 2001 (Sunday)",,Home,Ripon,"Grinnell, IA",,,"W,1-0",
"October 21, 2001 (Sunday)",,Home,Monmouth,"Grinnell, IA",,,"W,8-0",
"October 26, 2001 (Friday)",,Neutral,Lawrence (MWC Tournament Semifinal),"Lake Forest, IL",,,"L,1-2",
