Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 2021 (Friday)",4:00 PM,Away,Oakland City University,"Oakland City, IN",,,"L,0-9",Box ScoreRecap
"September 6, 2021 (Monday)",4:00 PM,Home,Webster University,"Jacksonville, Ill.",,,"L,1-8",Box ScoreRecap
"September 14, 2021 (Tuesday)",5:00 PM,Home,University of Health Sciences & Pharmacy in St. Louis,"Jacksonville, Ill.",,,"L,1-8",Box ScoreRecap
"September 17, 2021 (Friday)",3:00 PM,Away,Greenville University,"Greenville, IL",,,"L,0-9",Box ScoreRecap
"February 26, 2022 (Saturday)",12:30 PM,Neutral,Simpson College,"St. Louis, MO",,,"L,1-8",Box Score
"February 26, 2022 (Saturday)",3:30 PM,Away,Principia College,"St. Louis, MO",,,"L,0-9",Box Score
"March 27, 2022 (Sunday)",9:30 AM,Away,Webster University,"St. Louis, MO",,,"L,0-9",Box Score
"March 27, 2022 (Sunday)",1:30 PM,Neutral,Kaskaskia College,"St. Louis, MO",,,"L,4-5",Box Score
"April 2, 2022 (Saturday)",10:00 AM,Home,Lawrence University,"Jacksonville, Ill.",,,"L,0-9",Box ScoreRecap
"April 2, 2022 (Saturday)",3:00 PM,Home,Ripon College,"Jacksonville, Ill.",,,"L,0-9",Box ScoreRecap
"April 6, 2022 (Wednesday)",4:00 PM,Home,Greenville University,"Jacksonville, Ill.",,,"L,0-9",Box ScoreRecap
"April 10, 2022 (Sunday)",10:00 AM,Home,Anderson University (IN),"Jacksonville, Ill.",,,"L,0-9",Box ScoreRecap
"April 10, 2022 (Sunday)",5:00 PM,Home,University of Health Sciences & Pharmacy in St. Louis,"Jacksonville, Ill.",,,"L,0-5",Box ScoreRecap
"April 11, 2022 (Monday)",4:00 PM,Away,Monmouth College,"Monmouth, IL",,,"L,3-6",Box ScoreRecap
"April 14, 2022 (Thursday)",3:00 PM,Home,Kaskaskia College,"Jacksonville, Ill.",,,"W,6-3",Box ScoreRecap
"April 16, 2022 (Saturday)",9:00 AM,Away,Cornell College,"Mount Vernon, IA",,,"L,2-7",Box ScoreRecap
"April 16, 2022 (Saturday)",3:00 PM,Away,Grinnell College,"Grinnell, IA",,,"L,0-9",Box ScoreRecap
"April 19, 2022 (Tuesday)",3:00 PM,Away,Lake Forest College,"Lake Forest, IL",,,"L,0-7",Box ScoreRecap
"April 23, 2022 (Saturday)",8:00 AM,Neutral,Midwest Conference,Middleton Wis.,,,,Box ScoreRecap
