Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 18, 2016 (Friday)",9 am,Neutral,Whitworth,Legends Way 5,,,"L,0-8",
"March 18, 2016 (Friday)",Final - 8 innings,Home,Fredonia,,,,"W,7-6",Box Score
"March 19, 2016 (Saturday)",3 pm,Neutral,Wis.-Platteville,"Clermont, Florida",,,"W,10-2",
"March 19, 2016 (Saturday)",,Home,Lawrence,,,,"L,0-8",Box Score
"March 21, 2016 (Monday)",5 pm,Neutral,Me.-Farmington,"Clermont, Florida",,,"W,8-1",Box Score
"March 21, 2016 (Monday)",7 pm,Neutral,Kalamazoo,"Clermont, Fla.",,,"W,9-4",Box Score
"March 22, 2016 (Tuesday)",9 am,Neutral,Rochester Inst.,"Clermont, Fla.",,,"L,3-9",Box Score
"March 22, 2016 (Tuesday)",1 pm,Neutral,Bowdoin,"Clermont, Fla. (Hancock Park 4)",,,"L,2-10",Box Score
"March 24, 2016 (Thursday)",8 am,Neutral,Wis.-Whitewater,"Clermont, Fla.",,,"L,3-12",Box Score
"March 24, 2016 (Thursday)",11 am,Neutral,Centre,"Clermont, Fla.",,,"L,4-7",Box Score
"March 25, 2016 (Friday)",11 am,Neutral,Greenville,"Clermont, Fla.",,,"T,1-1",Box Score
"March 25, 2016 (Friday)",3 pm,Neutral,Colby,"Clermont, Fla.",,,,
"March 26, 2016 (Saturday)",11 am,Neutral,Thomas (ME),"Clermont, Fla.",,,"L,1-2",Box Score
"April 5, 2016 (Tuesday)",3 pm,Away,Rockford,"Rockford, IL",,,"W,10-3",Box Score
"April 5, 2016 (Tuesday)",5 pm,Away,Rockford,"Rockford, IL",,,"W,12-3",Box Score
"April 9, 2016 (Saturday)",1 pm,Away,Monmouth (Ill.),"Monmouth, IL",,,"W,7-3",Box Score
"April 9, 2016 (Saturday)",3 pm,Away,Monmouth (Ill.),"Monmouth, IL",,,"L,6-12",Box Score
"April 13, 2016 (Wednesday)",3 pm,Home,St. Norbert,,,,,
"April 13, 2016 (Wednesday)",5 pm,Home,St. Norbert,,,,,
"April 16, 2016 (Saturday)",,Home,Cornell,,,,"W,5-4",
"April 17, 2016 (Sunday)",1 pm,Home,Grinnell,,,,"W,2-0",Box Score
"April 17, 2016 (Sunday)",3 pm,Home,Grinnell,,,,"L,0-2",Box Score
"April 20, 2016 (Wednesday)",3 pm,Home,Beloit,,,,"W,6-4",
"April 20, 2016 (Wednesday)",5 pm,Home,Beloit,,,,"W,6-5",
"April 23, 2016 (Saturday)",4:15 pm,Home,Knox,,,,"W,18-5",
"April 24, 2016 (Sunday)",4:15 pm,Home,Carroll (Wis.),,,,"L,1-8",
"April 27, 2016 (Wednesday)",4:15 pm,Home,Ripon,,,,"W,5-3",
"April 27, 2016 (Wednesday)",Final - 12 innings,Home,Ripon,,,,"T,1-1",
"April 30, 2016 (Saturday)",1 pm,Home,Lake Forest,,,,"L,0-6",Box Score
"April 30, 2016 (Saturday)",3 pm,Home,Lake Forest,,,,"L,1-10",Box Score
"May 1, 2016 (Sunday)",2 pm,Away,Illinois Col.,"Jacksonville, IL",,,"L,0-8",Box Score
"May 1, 2016 (Sunday)",4 pm,Away,Illinois Col.,"Jacksonville, IL",,,"W,6-3",Box Score
