Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"Huelskamp, Ethan",SO-2,17.83,Monmouth College Fighting Scots Outdoor Invitational,"May 5, 2018",-1.2
,"Huelskamp, Ethan",SO-2,18.19,2018 Dick Young Invite,"Apr 21, 2018",-0.6
,"Huelskamp, Ethan",SO-2,18.44,2018 Dick Young Invite,"Apr 21, 2018",-0.5
,"Huelskamp, Ethan",SO-2,18.48,2018 Kip Janvrin Open,"Apr 26, 2018",1.8
