Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2016 (Thursday)",4:30 PM,Home,University of Wisconsin-Superior,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,1-0OT",Box ScoreRecap
"September 3, 2016 (Saturday)",3:00 PM,Away,University of Wisconsin-Whitewater,"Whitewater, WI",,,,"T,1-12OT",Box ScoreRecap
"September 5, 2016 (Monday)",4:00 PM,Home,Wartburg College,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,3-1",Box ScoreRecap
"September 9, 2016 (Friday)",1:30 PM,Away,Lake Forest College,"Lake Forest, IL",,,ACM Tournament,"W,3-0",Box ScoreRecap
"September 10, 2016 (Saturday)",10:30 AM,Neutral,Lawrence University,"Lake Forest, IL",,,ACM Tournament,"W,2-0",Box ScoreRecap
"September 14, 2016 (Wednesday)",4:00 PM,Away,Gustavus Adolphus College,"St. Peter, MN",,,,"W,1-0OT",Box ScoreRecap
"September 17, 2016 (Saturday)",3:30 PM,Home,Concordia College (Minn.),"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,3-0",Box ScoreRecap
"September 23, 2016 (Friday)",7:30 PM,Home,Hamline University,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,2-0",Box ScoreRecap
"September 25, 2016 (Sunday)",3:30 PM,Home,College of St. Scholastica,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,2-0",Box ScoreRecap
"October 1, 2016 (Saturday)",3:30 PM,Away,St. Olaf College,"Northfield, MN",,,,"T,1-12OT",Box ScoreRecap
"October 2, 2016 (Sunday)",4:00 PM,Away,Luther College,"Decorah, IA",,,,"L,0-1",Box ScoreRecap
"October 7, 2016 (Friday)",7:30 PM,Home,University of St. Thomas,"St. Paul, MN (Home)/ Macalester Stadium",,,,"L,0-1",Box ScoreRecap
"October 10, 2016 (Monday)",7:30 PM,Home,University of Northwestern (MN),"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,2-1",Box ScoreRecap
"October 12, 2016 (Wednesday)",7:00 PM,Away,Saint Mary's University (Minn.),"Winona, MN",,,,"W,3-2",Box ScoreRecap
"October 15, 2016 (Saturday)",7:00 PM,Home,Carleton College,"St. Paul, MN (Home)/ Macalester Stadium",,,,"L,0-1",Box ScoreRecap
"October 22, 2016 (Saturday)",7:30 PM,Away,Augsburg College,"Minneapolis, MN",,,,"T,1-12OT",Box ScoreRecap
"October 25, 2016 (Tuesday)",3:30 PM,Away,Saint John's University,"Collegeville, MN",,,,"W,3-2",Box ScoreRecap
"October 28, 2016 (Friday)",7:30 PM,Home,Bethel University,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,2-0",Box ScoreRecap
"November 2, 2016 (Wednesday)",7:00 PM,Home,Saint John's University,"St. Paul, MN (Home)/ Macalester Stadium",,,MIAC Playoffs,"W,2-0",Box ScoreRecap
"November 5, 2016 (Saturday)",11:00 AM,Away,University of St. Thomas,"St. Paul, MN",,,MIAC Playoffs,"L,0-1",Box ScoreRecap
