Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 7, 1941 (Sunday)",,Neutral,Coe,"Muscatine, IA",,,"W,48-44",
"December 12, 1941 (Friday)",,Home,Lawrence,"Grinnell, IA",,,"L,31-32",
"December 15, 1941 (Monday)",,Home,Knox,"Grinnell, IA",,,"W,46-29",
"December 19, 1941 (Friday)",,Home,Cornell,"Grinnell, IA",,,"W,54-39",
"December 20, 1941 (Saturday)",,Away,Iowa State,"Ames, IA",,,"L,27-41",
"January 6, 1942 (Tuesday)",,Home,Iowa State Teachers,"Grinnell, IA",,,"W,47-39",
"January 10, 1942 (Saturday)",,Away,Beloit,"Beloit, WI",,,"W,50-48",
"January 16, 1942 (Friday)",,Home,Ripon,"Grinnell, IA",,,"W,35-28",
"January 31, 1942 (Saturday)",,Away,Cornell,"Mount Vernon, IA",,,"L,46-50",
"February 6, 1942 (Friday)",,Away,Monmouth,"Monmouth, IL",,,"L,34-36",
"February 7, 1942 (Saturday)",,Away,Knox,"Galesburg, IL",,,"L,47-50",
"February 10, 1942 (Tuesday)",,Away,Iowa State Teachers,"Cedar Falls, IA",,,"L,31-48",
"February 14, 1942 (Saturday)",,Home,Ripon,"Grinnell, IA",,,"W,52-30",
"February 16, 1942 (Monday)",,Away,Drake,"Des Moines, IA",,,"L,34-37",
"February 21, 1942 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"W,37-32",
"February 27, 1942 (Friday)",,Away,Coe,"Cedar Rapids, IA",,,"L,33-34",
"February 28, 1942 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"L,41-44",
"March 2, 1942 (Monday)",,Home,Drake,"Grinnell, IA",,,"W,45-19",
