Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2018 (Friday)",5:00 PM,Away,Concordia University Wisconsin,"Mequon, Wis.",,,"L,0-1",Box ScoreRecap
"September 2, 2018 (Sunday)",3:30 PM,Home,Wisconsin Lutheran College,"Beloit, Wis.",,,"L,1-6",Box ScoreRecap
"September 5, 2018 (Wednesday)",7:00 PM,Away,Rockford University,"Loves Park, Ill.",,,"L,1-2",Box ScoreRecap
"September 7, 2018 (Friday)",4:30 PM,Home,Illinois Institute of Technology,"Beloit, Wis.",,,"L,0-1",Box ScoreRecap
"September 11, 2018 (Tuesday)",4:30 PM,Home,Edgewood College,"Beloit, Wis.",,,"L,0-6",Box ScoreRecap
"September 14, 2018 (Friday)",4:30 PM,Home,Marian University,"Beloit, Wis.",,,"T,0-02OT",Box ScoreRecap
"September 15, 2018 (Saturday)",4:30 PM,Away,Maranatha Baptist University,"Watertown, Wis.",,,"W,1-02OT",Box ScoreRecap
"September 22, 2018 (Saturday)",11:00 AM,Home,Grinnell College,"Beloit, Wis.",,,"L,2-4",Box ScoreRecap
"September 29, 2018 (Saturday)",11:00 AM,Away,Cornell College,"Mount Vernon, Iowa",,,"L,1-3",Box ScoreRecap
"September 30, 2018 (Sunday)",11:00 AM,Away,Monmouth College,"Monmouth, Ill.",,,"L,0-1OT",Box ScoreRecap
"October 3, 2018 (Wednesday)",4:30 PM,Home,Augustana College,"Beloit, Wis.",,,"W,3-1",Box ScoreRecap
"October 6, 2018 (Saturday)",3:30 PM,Home,Lawrence University,"Beloit, Wis.",,,"W,4-1",Box ScoreRecap
"October 13, 2018 (Saturday)",11:00 AM,Home,Knox College,"Beloit, Wis.",,,"L,0-2",Box ScoreRecap
"October 14, 2018 (Sunday)",11:00 AM,Home,Illinois College,"Beloit, Wis.",,,"L,1-2",Box ScoreRecap
"October 17, 2018 (Wednesday)",4:00 PM,Home,Carroll University,"Beloit, Wis.",,,"L,0-3",Box ScoreRecap
"October 20, 2018 (Saturday)",11:00 AM,Away,Ripon College,"Ripon, Wis.",,,"W,2-1",Box ScoreRecap
"October 23, 2018 (Tuesday)",3:30 PM,Away,Lake Forest College,"Lake Forest, Ill.",,,"L,1-3",Box ScoreRecap
"October 27, 2018 (Saturday)",12:00 PM,Away,St. Norbert College,"De Pere, Wis.",,,"L,1-7",Box ScoreRecap
