Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 14, 1909 (Tuesday)",,Neutral,Leander Clark,,,,"W,75-15",
"January 12, 1910 (Wednesday)",,Neutral,Coe,,,,"W,61-10",
"January 21, 1910 (Friday)",,Away,Missouri,"Columbia, MO",,,"W,36-30",
"January 22, 1910 (Saturday)",,Away,Missouri,"Columbia, MO",,,"W,32-8",
"January 29, 1910 (Saturday)",,Away,Iowa,"Iowa City, IA",,,"L,13-20",
"February 4, 1910 (Friday)",,Neutral,Cornell,,,,"W,44-17",
"February 11, 1910 (Friday)",,Home,Iowa,"Grinnell, IA",,,"W,19-13",
"February 18, 1910 (Friday)",,Away,Drake,"Des Moines, IA",,,"W,36-18",
"February 19, 1910 (Saturday)",,Away,Iowa State,"Ames, IA",,,"W,56-15",
"February 22, 1910 (Tuesday)",,Neutral,Simpson,,,,"W,54-16",
"February 25, 1910 (Friday)",,Home,Iowa State,"Grinnell, IA",,,"W,25-7",
"March 2, 1910 (Wednesday)",,Home,Drake,"Grinnell, IA",,,"W,52-8",
"March 8, 1910 (Tuesday)",,Neutral,Des Moines YMCA,,,,"W,37-7",
