Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2021 (Wednesday)",4 pm,Home,Concordia University (Wis.),"Appleton, WI/ The Banta Bowl",,,"L,0-2",Box ScoreRecap
"September 3, 2021 (Friday)",1 pm,Away,Lakeland University,"Plymouth, WI",,,"W,3-1",Box ScoreRecap
"September 5, 2021 (Sunday)",10:30 am,Away,Wisconsin Lutheran College,"Milwaukee, WI",,,"W,2-12OT",Box ScoreRecap
"September 8, 2021 (Wednesday)",7 pm,Home,Marian University,"Appleton, WI/ The Banta Bowl",,,"W,2-0",Box ScoreRecap
"September 9, 2021 (Thursday)",7:30 pm,Home,Finlandia University,"Appleton, WI/ The Banta Bowl",,,"W,3-0",Box ScoreRecap
"September 11, 2021 (Saturday)",2 pm,Away,Maranatha Baptist  University,"Watertown, WI",,,"W,3-0",Box ScoreRecap
"September 12, 2021 (Sunday)",Noon,Home,St. Norbert College,"Appleton, WI/ The Banta Bowl",,,"L,1-2",Box ScoreRecap
"September 15, 2021 (Wednesday)",7:30 pm,Home,Carroll University,"Appleton, WI/ The Banta Bowl",,,"L,0-2",Box ScoreRecap
"September 17, 2021 (Friday)",2 pm,Away,Crown College,"St. Bonifacius, MN",,,Canceled,
"September 25, 2021 (Saturday)",11 am,Away,Lake Forest College,"Lake Forest, IL",,,"L,0-3",Box ScoreRecap
"September 27, 2021 (Monday)",7:30 pm,Home,University of Wisconsin-Oshkosh,"Appleton, WI/ The Banta Bowl",,,"T,1-12OT",Box ScoreRecap
"October 2, 2021 (Saturday)",11 am,Away,Illinois College,"Jacksonville, IL",,,"W,5-1",Box ScoreRecap
"October 3, 2021 (Sunday)",11 am,Away,Mount Mary University,"Milwaukee, WI",,,"W,5-0",Box ScoreRecap
"October 9, 2021 (Saturday)",11 am,Home,Knox College,"Appleton, WI/ The Banta Bowl",,,"L,1-4",Box ScoreRecap
"October 12, 2021 (Tuesday)",7:30 pm,Home,Ripon College,"Appleton, WI/ The Banta Bowl",,,"W,1-0",Box ScoreRecap
"October 16, 2021 (Saturday)",11 am,Away,Grinnell College,"Grinnell, IA",,,"W,1-0",Box ScoreRecap
"October 23, 2021 (Saturday)",11 am,Away,Cornell College,"Mount Vernon, IA",,,"W,1-0",Box ScoreRecap
"October 26, 2021 (Tuesday)",7:30 pm,Home,Beloit College,"Appleton, WI/ The Banta Bowl",,,"L,0-2",Box ScoreRecap
"October 30, 2021 (Saturday)",11 am,Home,Monmouth College,"Appleton, WI/ The Banta Bowl",,,"W,1-02OT",Box ScoreRecap
"November 5, 2021 (Friday)",11 am,Away,Knox College,"Galesburg, IL",,,"L,0-3",Box ScoreRecap
