Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"James, Xavier",FR-1,16.91,Midwest Conference Outdoor Championship,"May 13, 2022",1.3
,"James, Xavier",FR-1,17.59,Monmouth College Fighting Scots Outdoor,"May 7, 2022",1.1
,"James, Xavier",FR-1,17.96,2022 Kip Janvrin Open,"Apr 28, 2022",1.5
,"James, Xavier",FR-1,18.22,Mustang Open,"Apr 9, 2022",-0.7
,"James, Xavier",FR-1,18.93,Mustang Open,"Apr 9, 2022",0.0
