Unnamed: 0,Time,Athletes,Meet,Meet Date
,44.03,"Jacobs, Gilbert, Walcher, Fuller",Midwest Conference Outdoor Championship,"May 13, 2022"
,44.08,"Jacobs, Gilbert, Walcher, Fuller",Dick Young Invitational,"Apr 23, 2022"
,44.52,"Jacobs, Gilbert, James, Fuller",Monmouth College Fighting Scots Outdoor,"May 7, 2022"
