Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"Fuller, Andrew",SO-2,11.52,Cornell College Invitational,"Apr 2, 2022",2.0
,"Fuller, Andrew",SO-2,11.71,Mustang Open,"Apr 9, 2022",0.0
,"Gilbert, Aiden",JR-3,11.81,Cornell College Invitational,"Apr 2, 2022",0.8
,"Walcher, Kyler",JR-3,11.84,Mustang Open,"Apr 9, 2022",0.0
,"Fornari, Luca",FR-1,12.1,2022 Kip Janvrin Open,"Apr 28, 2022",1.1
