Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 12, 2021 (Friday)",3:30 pm,Neutral,Calvin,"Carol Stream, Ill.",,,"L,2-4",Box ScoreRecap
"March 13, 2021 (Saturday)",11 am,Away,Wheaton (Ill.),,,,"W,11-2",Box ScoreRecap
"March 13, 2021 (Saturday)",2 pm,Neutral,Calvin,"Carol Stream, Ill.",,,"L,2-9",Box ScoreRecap
"March 21, 2021 (Sunday)",12 pm,Away,Knox,,,,"W,19-1",Box ScoreRecap
"March 21, 2021 (Sunday)",3 pm,Away,Knox,,,,"W,24-3",Box ScoreRecap
"March 27, 2021 (Saturday)",12 pm,Home,St. Norbert,,,,"W,2-1",Box ScoreRecap
"March 27, 2021 (Saturday)",3 pm,Home,St. Norbert,,,,"W,10-4",Box ScoreRecap
"March 28, 2021 (Sunday)",1 pm,Home,Illinois College,,,,"L,0-2",Box ScoreRecap
"March 28, 2021 (Sunday)",3:20 pm,Home,Illinois College,,,,"L,7-10",Box ScoreRecap
"April 13, 2021 (Tuesday)",12:30 pm,Home,Lawrence,,,,"L,3-8",Box ScoreRecap
"April 13, 2021 (Tuesday)",3:55 pm,Home,Lawrence,,,,"L,4-5",Box ScoreRecap
"April 24, 2021 (Saturday)",1 pm,Home,Ripon,,,,"W,9-1",Box ScoreRecap
"April 24, 2021 (Saturday)",4 pm,Home,Ripon,,,,"W,8-2",Box ScoreRecap
"April 25, 2021 (Sunday)",12 pm,Away,Ripon,,,,"W,12-5",Box ScoreRecap
"April 25, 2021 (Sunday)",3 pm,Away,Ripon,,,,"W,5-3",Box ScoreRecap
"May 1, 2021 (Saturday)",12 pm,Home,Lawrence,,,,"W,14-4",Box ScoreRecap
"May 1, 2021 (Saturday)",3:45 pm,Home,Lawrence,,,,"W,16-10",Box ScoreRecap
"May 2, 2021 (Sunday)",12 pm,Away,Lawrence,,,,"W,12-2",Box ScoreRecap
"May 2, 2021 (Sunday)",3 pm,Away,Lawrence,,,,"L,5-7",Box ScoreRecap
"May 5, 2021 (Wednesday)",12 pm,Away,Ripon,,,,"W,5-1",Box ScoreRecap
"May 5, 2021 (Wednesday)",3 pm,Away,Ripon,,,,"W,11-4",Box ScoreRecap
"May 8, 2021 (Saturday)",12 pm,Home,St. Norbert,,,,"W,5-2",Box ScoreRecap
"May 8, 2021 (Saturday)",3 pm,Home,St. Norbert,,,,"W,6-2",Box ScoreRecap
"May 9, 2021 (Sunday)",12 pm,Away,St. Norbert,,,,"W,7-2",Box ScoreRecap
"May 9, 2021 (Sunday)",3 pm,Away,St. Norbert,,,,"W,7-6",Box ScoreRecap
"May 13, 2021 (Thursday)",12 pm,Away,Beloit,,,,"W,15-8",Box ScoreRecap
"May 13, 2021 (Thursday)",3 pm,Away,Beloit,,,,"L,3-13",Box ScoreRecap
"May 16, 2021 (Sunday)",12 pm,Home,Beloit,,,,"L,4-7",Box ScoreRecap
"May 16, 2021 (Sunday)",3 pm,Home,Beloit,,,,"L,6-11",Box ScoreRecap
