Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 2, 2011 (Friday)",2:30 p.m.,Neutral,Alma College,,,,"31 UW-Whitewater Tournament, Williams Center - Whitewater, Wis.","L,3-1",
"September 2, 2011 (Friday)",4:30 p.m.,Neutral,Lakeland College,,,,"31 UW-Whitewater Tournament, Williams Center - Whitewater, Wis.","W,3-0",
"September 3, 2011 (Saturday)",11 a.m.,Neutral,Wheaton College,,,,"31 UW-Whitewater Tournament, Williams Center - Whitewater, Wis.","L,3-0",
"September 3, 2011 (Saturday)",3 p.m.,Away,UW-Whitewater,,,,"31 UW-Whitewater Tournament, Williams Center - Whitewater, Wis.","L,3-2",
"September 9, 2011 (Friday)",5:30 p.m.,Neutral,Lake Forest College,,,,"31 UW-Oshkosh Tournament, Kolf Sports Center - Oshkosh, Wis.","W,3-1",
"September 9, 2011 (Friday)",7:30 p.m.,Neutral,Concordia Univ. Wisconsin,,,,"31 UW-Oshkosh Tournament, Kolf Sports Center - Oshkosh, Wis.","W,3-0",
"September 10, 2011 (Saturday)",11 a.m.,Away,UW-Oshkosh,,,,"31 UW-Oshkosh Tournament, Kolf Sports Center - Oshkosh, Wis.","L,3-1",
"September 10, 2011 (Saturday)",1 p.m.,Neutral,UW-Superior,,,,"31 UW-Oshkosh Tournament, Kolf Sports Center - Oshkosh, Wis.","W,3-1",
"September 16, 2011 (Friday)",3 p.m. EDT,Neutral,Finlandia Univ.,,,,"31 Finlandia Univ. Tournament, Paavo Nurmi Center - Hancock, Mich.","W,3-0",
"September 16, 2011 (Friday)",6 p.m. EDT,Neutral,Milwaukee School of Engineering,,,,"31 Finlandia Univ. Tournament, Paavo Nurmi Center - Hancock, Mich.","W,3-0",
"September 17, 2011 (Saturday)",11:30 a.m. EDT,Neutral,Milwaukee School of Engineering,,,,"31 Finlandia Univ. Tournament, Paavo Nurmi Center - Hancock, Mich.","W,3-0",
"September 17, 2011 (Saturday)",1 p.m. EDT,Neutral,Mount Mary College,,,,"31 Finlandia Univ. Tournament, Paavo Nurmi Center - Hancock, Mich.","W,3-0",
"September 23, 2011 (Friday)",4:30 p.m.,Neutral,Concordia Univ. Chicago,,,,"31 Wheaton College Tournament, King Arena - Wheaton, Ill.","W,3-0",
"September 23, 2011 (Friday)",6:30 p.m.,Neutral,North Central College,,,,"31 Wheaton College Tournament, King Arena - Wheaton, Ill.","W,3-0",
"September 24, 2011 (Saturday)",Noon,Neutral,Aurora Univ.,,,,"31 Wheaton College Tournament, King Arena - Wheaton, Ill.","W,3-0",
"September 24, 2011 (Saturday)",2 p.m.,Away,Wheaton College,,,,"31 Wheaton College Tournament, King Arena - Wheaton, Ill.","W,3-2",
"September 30, 2011 (Friday)",7 p.m.,Home,Knox College,,,,,"W,3-0",
"October 1, 2011 (Saturday)",1 p.m.,Home,Grinnell College,,,,,"W,3-0",
"October 4, 2011 (Tuesday)",5:30 p.m.,Neutral,UW-Oshkosh,,,,,"W,3-0",
"October 4, 2011 (Tuesday)",7:30 p.m.,Away,UW-Stevens Point,,,,,"L,3-1",
"October 7, 2011 (Friday)",7 p.m.,Away,Illinois College,,,,,"W,3-0",
"October 8, 2011 (Saturday)",1 p.m.,Away,Monmouth College,,,,,"W,3-0",
"October 14, 2011 (Friday)",7 p.m.,Away,Beloit College,,,,,"W,3-0",
"October 19, 2011 (Wednesday)",7 p.m.,Away,Lawrence Univ.,,,,,"W,3-0",
"October 21, 2011 (Friday)",5 p.m.,Neutral,Carroll Univ.,,,,"31 UW-Stevens Point Tournament, Berg Gym - Stevens Point, Wis.","W,3-1",
"October 21, 2011 (Friday)",7 p.m.,Neutral,Augustana College,,,,"31 UW-Stevens Point Tournament, Berg Gym - Stevens Point, Wis.","W,3-1",
"October 22, 2011 (Saturday)",10 a.m.,Away,UW-Stevens Point,,,,"31 UW-Stevens Point Tournament, Berg Gym - Stevens Point, Wis.","L,3-2",
"October 22, 2011 (Saturday)",Noon,Neutral,UW-Stevens Point,,,,"31 UW-Stevens Point Tournament, Berg Gym - Stevens Point, Wis.","L,3-1",
"October 26, 2011 (Wednesday)",7 p.m.,Home,Ripon College,,,,,"W,3-0",
"October 28, 2011 (Friday)",7 p.m.,Away,Lake Forest College,,,,,"W,3-2",
"October 29, 2011 (Saturday)",1 p.m.,Home,Carroll Univ.,,,,,"W,3-0",
"November 4, 2011 (Friday)",4:30 p.m.,Neutral,Lake Forest College,,,,"31 Midwest Conference Tournament, Schuldes Sports Center - De Pere, Wis.","W,3-1",
"November 4, 2011 (Friday)",7 p.m.,Home,Grinnell College,,,,"31 Midwest Conference Tournament, Schuldes Sports Center - De Pere, Wis.","W,3-1",
"November 5, 2011 (Saturday)",1 p.m.,Home,Lake Forest College,,,,"31 Midwest Conference Tournament, Schuldes Sports Center - De Pere, Wis.","W,3-0",
"November 10, 2011 (Thursday)",8 p.m. EST,Away,Calvin College,,,,"31 NCAA Division III Great Lakes Regional, Van Noord Arena - Grand Rapids, Mich.","L,3-0",
