Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 6, 2014 (Saturday)",1:00 pm,Home,Eureka College,"Galesburg, IL/Knosher Bowl",,,Lincoln Bowl,"W,26-23",Box ScoreRecapBox Score
"September 13, 2014 (Saturday)",1:00 pm,Away,Carleton College,"Northfield, MN",,,,"L,14-40",Box ScoreRecapBox Score
"September 27, 2014 (Saturday)",1:00 pm,Home,Lawrence University,"Galesburg, IL/Knosher Bowl",,,,"W,45-14",Box ScoreRecapLawrence pregame notes - week threeKnox pregame notes - week threeBox Score
"October 4, 2014 (Saturday)",1:00 pm,Away,Macalester College,"St. Paul, MN",,,,"L,0-34",Box ScoreRecapBox Score
"October 11, 2014 (Saturday)",2:00 pm,Home,Lake Forest College,"Galesburg, IL/Knosher Bowl",,,Homecoming,"L,6-27",Box ScoreRecapBox Score
"October 18, 2014 (Saturday)",2:00 pm,Away,Cornell College,"Mount Vernon, IA",,,,"L,29-49",Box ScoreRecapBox Score
"October 25, 2014 (Saturday)",1:00 pm,Home,Grinnell College,"Galesburg, IL/Knosher Bowl",,,,"L,18-21",Box ScoreRecapGrinnell at Knox football pregame notesBox Score
"November 1, 2014 (Saturday)",1:00 pm,Home,Illinois College,"Galesburg, IL/Knosher Bowl",,,,"L,14-57",Box ScoreRecapBox Score
"November 8, 2014 (Saturday)",1:00 pm,Away,Monmouth College,"Monmouth, IL/April Zorn Memorial Stadium",,,126th Bronze Turkey Game,"L,2-33",Box ScoreRecapBox Score
"November 15, 2014 (Saturday)",1:00 pm,Home,Beloit College,"Galesburg, IL/Knosher Bowl",,,Midwest Conference Championship Weekend,"L,21-28",Box ScoreRecapBox Score
