Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 4, 2012 (Sunday)",,Neutral,Rochester Institute Of Technology,,,,"W,10-2",
"March 5, 2012 (Monday)",,Neutral,Aurora University,,,,"L,1-8",
"March 5, 2012 (Monday)",,Neutral,Aurora University,,,,"L,3-5",
"March 6, 2012 (Tuesday)",,Neutral,Wittenberg University,,,,"L,8-10",
"March 8, 2012 (Thursday)",,Neutral,Trine University,,,,"L,7-8",
"March 9, 2012 (Friday)",,Neutral,Thomas More College,,,,"L,3-4",
"March 10, 2012 (Saturday)",,Neutral,Becker College,,,,"L,3-4",
"March 10, 2012 (Saturday)",,Neutral,Becker College,,,,"W,3-2",
"March 17, 2012 (Saturday)",,Neutral,Milwaukee School of Engineering,,,,"W,11-0",
"March 17, 2012 (Saturday)",,Neutral,Milwaukee School of Engineering,,,,"W,13-1",
"March 25, 2012 (Sunday)",,Away,North Central College,"Naperville, Ill.",,,"L,2-3",
"March 25, 2012 (Sunday)",,Away,North Central College,"Naperville, Ill.",,,"L,7-8",
"March 28, 2012 (Wednesday)",,Home,Illinois Wesleyan University,"Beloit, Wis./The Ballpark at Strong Stadium",,,"L,4-6",
"March 28, 2012 (Wednesday)",,Home,Illinois Wesleyan University,"Beloit, WIs./The Ballpark at Strong Stadium",,,"L,6-11",
"April 1, 2012 (Sunday)",,Away,Knox College,"Galesburg, Ill.",,,"W,4-1",
"April 1, 2012 (Sunday)",,Away,Knox College,"Galesburg, Ill.",,,"W,14-11",
"April 3, 2012 (Tuesday)",,Home,Wisconsin Lutheran College,"Beloit, Wis./The Ballpark at Strong Stadium",,,"W,8-1",
"April 3, 2012 (Tuesday)",,Home,Wisconsin Lutheran College,"Beloit, Wis./The Ballpark at Strong Stadium",,,"W,8-5",
"April 6, 2012 (Friday)",,Home,Carroll University,"Beloit, Wis./The Ballpark at Strong Stadium",,,"W,3-1",
"April 6, 2012 (Friday)",,Home,Carroll University,"Beloit, WIs./The Ballpark at Strong Stadium",,,"W,11-6",
"April 7, 2012 (Saturday)",,Away,Carroll University,"Waukesha, Wis.",,,"W,12-9",
"April 7, 2012 (Saturday)",,Away,Carroll University,"Waukesha, Wis.",,,"L,10-15",
"April 11, 2012 (Wednesday)",,Home,Rockford University,"Beloit, Wis./The Ballpark at Strong Stadium",,,"L,6-7",
"April 14, 2012 (Saturday)",,Away,St. Norbert College,"De Pere, Wis.",,,"W,10-7",
"April 14, 2012 (Saturday)",,Away,St. Norbert College,"De Pere, Wis.",,,"L,15-19",
"April 16, 2012 (Monday)",,Home,St. Norbert College,"Beloit, Wis./The Ballpark at Strong Stadium",,,"W,13-7",
"April 16, 2012 (Monday)",,Home,St. Norbert College,"Beloit, Wis./The Ballpark at Strong Stadium",,,"L,5-9",
"April 21, 2012 (Saturday)",,Away,Lawrence University,"Appleton, Wis.",,,"W,4-2",
"April 21, 2012 (Saturday)",,Away,Lawrence University,"Appleton, Wis.",,,"L,0-1",
"April 22, 2012 (Sunday)",,Home,Lawrence University,"Beloit, Wis./The Ballpark at Strong Stadium",,,"W,9-0",
"April 22, 2012 (Sunday)",,Home,Lawrence University,"Beloit, Wis./The Ballpark at Strong Stadium",,,"L,0-4",
"April 29, 2012 (Sunday)",,Home,Ripon College,"Beloit, Wis./The Ballpark at Strong Stadium",,,"W,8-7",
"April 29, 2012 (Sunday)",,Home,Ripon College,"Beloit, Wis./The Ballpark at Strong Stadium",,,"L,6-18",
"April 30, 2012 (Monday)",,Away,Ripon College,"Ripon, Wis.",,,"W,7-3",
"April 30, 2012 (Monday)",,Away,Ripon College,"Ripon, Wis.",,,"L,4-7",
"May 3, 2012 (Thursday)",,Away,Rockford University,"Rockford, Ill.",,,"L,5-7",
"May 11, 2012 (Friday)",,Away,Grinnell College,"Grinnell, Iowa",,,"W,4-3",
"May 11, 2012 (Friday)",,Neutral,St. Norbert College,,,,"L,0-14",
"May 12, 2012 (Saturday)",,Away,Grinnell College,"Grinnell, Iowa",,,"W,7-6",
"May 12, 2012 (Saturday)",,Neutral,St. Norbert College,,,,"L,3-12",
