Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"DeLong, Noah",SR-4,4:05.54,Midwest Conference Championship,"May 13, 2011"
,"Krauth, Sam",,4:06.52,Midwest Conference Championship,"May 13, 2011"
,"Deshpande, Shyam",SR-4,4:08.96,Monmouth Scots Invite,"May 7, 2011"
,"Wilson, Chris",SR-4,4:09.04,Midwest Conference Championship,"May 13, 2011"
,"Seng, John",,4:32.06,Dick Young Classic,"Apr 23, 2011"
,"Redman, Austin",SR,4:37.51,Dick Young Classic,"Apr 23, 2011"
,"Salazar, David",,4:57.34,Monmouth Scots Invite,"May 7, 2011"
,"Fretheim, Arthur",,5:22.93,Monmouth Scots Invite,"May 7, 2011"
