Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2022 (Thursday)",4:00 PM,Home,UW-Oshkosh,"RIPON, WIS./Prairie Field",,,,"L,0-15",Box ScoreRecap
"September 3, 2022 (Saturday)",3:00 PM,Home,Marian University,"RIPON, WIS./Prairie Field",,,,"L,0-4",Box ScoreRecap
"September 6, 2022 (Tuesday)",7:00 PM,Away,Edgewood College,"MADISON, WIS.",,,,"L,0-2",Box ScoreRecap
"September 10, 2022 (Saturday)",3:30 PM,Home,Rockford University,"RIPON, WIS./Prairie Field",,,,"L,2-3",Box ScoreRecap
"September 13, 2022 (Tuesday)",4:00 PM,Away,Maranatha Baptist  University,"Watertown, WIS.",,,,"W,5-0",Box ScoreRecap
"September 17, 2022 (Saturday)",3:00 PM,Home,Coe College,"RIPON, WIS./Prairie Field",,,,"T,2-2",Box ScoreRecap
"September 18, 2022 (Sunday)",1:00 PM,Home,Finlandia University,"RIPON, WIS./Prairie Field",,,,"T,0-0",Box ScoreRecap
"September 21, 2022 (Wednesday)",7:00 PM,Away,North Park University,"CHICAGO, ILL.",,,,"L,0-4",Box ScoreRecap
"September 24, 2022 (Saturday)",1:30 PM,Home,Beloit College,"RIPON, WIS./Prairie Field",,,,"L,0-3",Box ScoreRecap
"September 28, 2022 (Wednesday)",4:30 PM,Away,Lake Forest College,"LAKE FOREST, ILL.",,,,"L,0-3",Box ScoreRecap
"October 1, 2022 (Saturday)",1:30 PM,Away,Cornell College,"MOUNT VERNON, IOWA",,,,"L,0-3",Box ScoreRecap
"October 4, 2022 (Tuesday)",4:00 PM,Home,Maranatha Baptist  University,"RIPON, WIS./Prairie Field",,,,"W,3-0",Box ScoreRecap
"October 8, 2022 (Saturday)",1:30 PM,Away,Monmouth College,"MONMOUTH, ILL.",,,,"W,2-1",Box ScoreRecap
"October 12, 2022 (Wednesday)",3:00 PM,Home,Lawrence University,"RIPON, WIS./Prairie Field",,,,"L,0-4",Box ScoreRecap
"October 15, 2022 (Saturday)",1:30 PM,Home,Knox College,"RIPON, WIS./Prairie Field",,,Senior Day,"T,0-0",Box ScoreRecap
"October 22, 2022 (Saturday)",1:30 PM,Home,Grinnell College,"RIPON, WIS./Prairie Field",,,,"L,0-2",Box ScoreRecap
"October 25, 2022 (Tuesday)",3:00 PM,Away,Mount Mary University,"MILWAUKEE, WIS.",,,,"W,3-0",Box ScoreRecap
"October 29, 2022 (Saturday)",1:30 PM,Away,Illinois College,"JACKSONVILLE, ILL.",,,,"L,0-1",Box ScoreRecap
